Solver Grids Slack Delta_A Delta_B Anneal_Time Max_Bias Chain_Strength Chain_Break Energy Pcost Time Restriction1 Restriction2 Restriction2T Slack_On
4 10 5 6000 2 20 13098.341816 6549.670908 0.576 5470.707265424018 205.38334555200004 0 5 -51.696 58.096000000000004 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.504 5507.49702489606 296.00468992000003 0 6 -12.683999999999997 123.22400000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 5704.338360335998 385.42150107200007 0 4 27.480000000000018 111.48800000000003 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 5767.436017216023 121.00651091200002 0 6 -63.364 24.49200000000001 10
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 5873.0454675680085 222.35657707200002 0 7 -38.239999999999995 111.652 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 5968.800782096019 307.40856155200004 0 5 -26.632000000000005 135.816 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 6023.489411408023 323.44765819200006 0 4 7.3799999999999955 111.62 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 6074.911884799993 181.18678400000002 0 6 -46.239999999999995 27.664000000000016 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 6191.840480768005 195.76961683200005 0 7 -67.624 59.50000000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 6392.919448864064 291.319096992 0 7 -47.37599999999999 146.83999999999997 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 6438.446229327994 406.0157486240001 0 5 -18.02799999999999 136.43200000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 6446.48742718398 246.64899416000003 0 5 -38.308 62.02800000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 6465.476017615991 396.48902139200004 0 4 21.02800000000002 147.16400000000004 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.568 6678.535296623973 131.483280752 0 6 -66.844 32.34800000000001 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 6695.50148548797 82.96502366400001 0 6 -60.687999999999995 31.97600000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.568 6696.514952959988 269.821184 0 5 -24.639999999999986 63.35200000000003 50
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 6845.867043263977 114.70387200000002 0 7 -73.84 63.52000000000001 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.568 6978.990634400019 351.22464707200004 0 5 11.76400000000001 137.70800000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 6980.533343664021 77.902943664 0 6 -78.208 32.83200000000002 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 7187.386585903936 426.378810928 0 3 31.412000000000006 100.58000000000001 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 7345.457867855963 107.19931336 0 6 -51.084 126.67600000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 7353.783728192007 88.63440000000001 0 8 -78.4 100.82000000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 7476.710952368012 136.03734955200002 0 6 -61.023999999999994 36.73200000000002 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 7505.5448698080145 90.57504350400002 0 6 -54.327999999999996 38.12800000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.568 7667.537748143979 269.543172272 0 5 -31.319999999999993 66.87200000000001 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 7680.950598064024 24.389428592 0 8 -86.644 101.80000000000001 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 7811.137812880013 462.7349006240001 0 2 49.52000000000001 115.83200000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 7947.801693311994 197.70662380800002 0 6 -19.46799999999999 40.72000000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 8109.578830704035 71.600304752 0 7 -88.684 67.80400000000003 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 8384.608667584078 165.73121312 0 8 -54.068 103.504 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.512 8482.230119919972 168.327655664 0 5 -41.668 69.56400000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 8696.753185455978 160.3405964 0 5 -24.592 104.03200000000004 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 8794.372960560024 91.20285009600002 0 6 -46.93599999999999 44.82400000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 8796.45909646398 210.23501659200002 0 5 -48.239999999999995 70.67200000000001 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 8819.817276784015 220.31070987200005 0 5 -38.17999999999999 69.87600000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.512 9009.099543872027 225.18071648000006 0 7 -40.07599999999999 118.38400000000004 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 9104.164998048014 336.02626896 0 6 -20.652 89.932 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.504 9209.628048176004 252.38513944000005 0 7 -43.623999999999995 71.67600000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 9966.993976496015 306.979415472 0 6 -8.036000000000001 132.26000000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 9984.223488496034 76.66238475200001 0 8 -71.16399999999999 107.01600000000002 50
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 10263.268742064014 130.237665712 0 7 -62.552 120.75200000000001 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 10265.920587087981 293.682461072 0 5 -10.199999999999989 143.42000000000004 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.512 10297.320821423957 251.1052988 0 6 -36.58 93.42400000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 10299.857200016064 279.56874216000006 0 5 -6.783999999999992 75.71600000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 10396.701050384 264.52746856 0 5 9.49600000000001 143.60000000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 10649.337782592018 257.53059872000006 0 5 -25.352000000000004 144.00000000000003 50
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 10682.49771009598 176.297297552 0 5 -59.855999999999995 108.55200000000005 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 10861.064425791992 206.43199392000002 0 7 -54.419999999999995 121.93200000000004 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 11069.169553215936 0 0 9 -100 95.02000000000001 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.584 11124.314838767954 420.00149752000004 0 3 16.46799999999999 110.10400000000001 50
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 11418.763787856005 310.45262536 0 5 -8.123999999999995 110.19600000000003 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 11455.658797952026 136.075382848 0 6 -43.611999999999995 95.64800000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 11606.509941615994 210.30538379200001 0 6 -34.231999999999985 58.43200000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 11881.906816383998 209.93820800000003 0 8 -46.48 111.42000000000004 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 11915.724723840016 356.49291296 0 5 -4.751999999999995 146.30400000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 12149.651820719999 76.66334048000002 0 9 -83.51599999999999 27.324000000000026 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.504 12287.557538528054 159.35394339200002 0 7 -27.47999999999999 124.924 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 12303.918288896035 137.786875392 0 6 -68.72 61.29600000000002 10
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 12322.167086655973 165.73121312 0 7 -54.068 82.39200000000001 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.584 12359.175112255994 125.85818195200002 0 7 -59.907999999999994 28.668000000000013 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 12386.340718063992 14.0384828 0 8 -96.82 112.02799999999999 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 12400.435607264051 194.54295248000003 0 6 -21.23599999999999 62.57200000000003 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 12541.502068815957 319.95856494400005 0 5 -30.37599999999999 82.53600000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 12664.990302959952 188.32425598400002 0 4 -28.447999999999993 99.12000000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.512 12701.164029584004 142.95242971200003 0 6 -62.37599999999999 63.41600000000001 10
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 12952.023954992008 103.434434288 0 7 -73.94800000000001 126.11200000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 13253.039400943991 594.9558159200001 0 2 61.33600000000001 127.15200000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 13374.517626911984 216.9822808 0 7 -41.528 127.13600000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 13378.51592516803 100.37155083200001 0 8 -70.228 114.51600000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 13618.067081392044 240.63027550400002 0 5 -22.647999999999996 85.55600000000001 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 13642.513595424069 276.22825296 0 6 -37.69199999999999 138.76 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 13915.795423631993 135.910975248 0 7 -82.44 128.108 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 14262.858529840014 103.434434288 0 7 -73.94800000000001 128.60799999999998 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 14358.466348224058 290.682085248 0 4 1.9239999999999924 128.808 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.568 14853.815027904056 274.050438528 0 6 1.4199999999999875 140.944 50
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 14950.223594960029 124.48820257600002 0 6 -28.572000000000003 104.76400000000001 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 14985.004132336006 249.327554992 0 5 -26.42 151.34400000000005 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.576 15055.116938095947 414.404224752 0 4 30.196000000000026 160.81200000000004 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 15062.98258520008 274.180571696 0 5 -34.13199999999999 89.69600000000001 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 15129.210369327979 90.57504350400002 0 6 -54.327999999999996 71.35999999999999 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 15309.09831185601 150.56244955200003 0 6 -56.01599999999999 72.73200000000003 10
4 10 5 6000 2 20 13098.341816 6549.670908 0.504 15321.452516463993 139.09330059200002 0 7 -60.483999999999995 48.30800000000001 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 15433.25526763202 205.096898608 0 6 -49.68 105.73600000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 15496.485286576004 469.660535216 0 3 48.02000000000001 142.092 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 15900.282165615965 234.32763659200003 0 5 -33.123999999999995 92.17200000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 16037.63985363202 269.821184 0 6 -24.639999999999986 107.14000000000004 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 16092.708559120016 291.028287248 0 5 -33.239999999999995 92.51200000000001 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 16166.471118000045 413.640269744 0 4 2.7439999999999998 107.28800000000001 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 16174.976381296 406.4090596960001 0 4 8.200000000000017 132.12000000000003 10
4 10 5 6000 2 20 13098.341816 6549.670908 0.568 16405.70493710405 109.94773723200001 0 6 -52.8 143.67200000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.512 16620.689036015916 105.41380875200002 0 7 -71.404 132.84400000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 16710.657570064097 107.96836276800002 0 8 -55.344 153.98000000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 16874.91372473599 66.18561491200002 0 8 -67.684 10.980000000000018 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 17120.880099744012 293.144792992 0 4 -30.483999999999995 55.81200000000001 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 17294.753816432058 229.079303728 0 5 -42.236000000000004 155.144 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 17516.753318016068 378.54264512000003 0 5 -0.24399999999999977 155.50800000000004 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 17760.09493281605 468.31836123200003 0 5 39.360000000000014 156.03200000000004 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.512 17889.335547935974 224.65256496000003 0 7 -38.992 135.852 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 17927.47555774395 139.09330059200002 0 6 -60.483999999999995 80.81200000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.512 18088.69408510407 163.74912024 0 6 -37.068 146.41200000000003 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.568 18107.399083696015 262.89280772800004 0 5 -24.956000000000003 156.36399999999998 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 18130.35805238402 93.16832848000001 0 7 -59.796 136.13200000000003 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.568 18138.600894752046 211.41511664 0 6 -54.44799999999999 81.296 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 18176.79096815994 304.60412112 0 5 -31.403999999999996 98.38400000000001 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 18260.071712256 114.70387200000002 0 8 -73.84 28.192000000000007 10
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 18434.120369199954 145.395939504 0 6 -50.007999999999996 112.37600000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 18451.42785022399 401.27327435200004 0 4 14.935999999999993 113.12799999999999 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 18621.574325263995 464.8762822560001 0 4 54.111999999999995 166.396 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.584 18667.620240272023 294.751923728 0 5 -12.192000000000007 157.21600000000004 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 18858.44073659202 202.393887248 0 6 -54.84 83.404 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 18871.51330790398 220.55210912 0 6 -49.748 83.70000000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 19025.151481183973 303.10653648000005 0 6 -6.275999999999996 148.18400000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 19165.06772390401 358.370624 0 6 -7.840000000000003 84.66800000000002 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 19705.446136512008 384.083196288 0 4 22.179999999999993 138.688 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 19903.588255952054 130.577317456 0 6 -22.21199999999999 149.46800000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 19916.530759407993 79.210324592 0 8 -82.324 86.65200000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 19993.667337311985 180.99391696000004 0 7 -65.05199999999999 102.54800000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 20326.277761776 259.99354008 0 6 -9.10799999999999 116.38 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 20339.185320335935 350.1075367200001 0 5 2.4000000000000057 128.924 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 20468.270826063992 214.17483939200002 0 6 -23.159999999999997 69.42800000000001 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.568 20592.09710977596 258.380153232 0 7 -14.159999999999997 140.44800000000004 50
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 20662.13414910395 166.654233712 0 7 -65.824 103.80000000000003 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.568 20717.54610889603 311.928350048 0 5 -15.840000000000003 129.416 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 20778.986198207916 54.820896000000005 0 9 -95.68 117.5 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 21085.397036831986 187.59385296 0 7 -59.292 71.46000000000001 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 21514.819024495955 192.75762200000003 0 5 -17.239999999999995 161.52000000000004 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 21617.81974609595 101.05276907200002 0 7 -70.16 73.536 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.576 21763.58718454407 379.42439228800004 0 5 37.536 106.88400000000001 50
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 21989.34920961602 475.92838107200004 0 4 45.72 171.64800000000002 10
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 22207.534525872063 145.249905968 0 8 -66.384 132.24399999999997 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 22279.486056559952 238.517129008 0 5 -38.18000000000001 108.21600000000001 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 22356.864186863968 190.92473828800001 0 7 -59.308 143.33600000000007 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 22381.80111657607 319.6263762880001 0 5 20.49600000000001 162.90400000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 22394.490010911977 162.1613848 0 7 -45.848 143.57600000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 22668.887409328003 30.692067504 0 8 -76.168 53.855999999999995 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 22710.124094863946 152.390254992 0 5 -58.31999999999999 54.59200000000001 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 22724.588701679982 216.845912752 0 5 -47.824 94.34800000000003 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 22759.335047344008 135.80654520000002 0 5 -58.912 54.096000000000004 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 22900.917078799976 288.34932494400005 0 4 -24.73599999999999 77.16400000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.568 22977.524728368036 306.687653872 0 5 -14.847999999999999 134.10000000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 23036.078914416008 84.27240459200002 0 6 -64.804 13.860000000000014 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.568 23052.641797296033 391.906116272 0 5 2.759999999999991 133.936 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 23308.00308230394 355.18381600000004 0 6 -5.6200000000000045 95.94 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.576 23669.036925696055 197.66985139200003 0 5 -46.879999999999995 58.29600000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 23954.176400112017 163.31741028800002 0 6 -52.108 97.436 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 24081.136952559988 79.210324592 0 7 -82.324 111.67599999999999 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.568 24104.954159871995 209.93820800000003 0 7 -46.48 81.27200000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 24124.71638824002 154.109404624 0 6 -61.331999999999994 124.07600000000002 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 24156.392439296003 119.25794080000001 0 7 -68.02 111.652 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.512 24376.991687311995 107.96836276800002 0 7 -55.344 146.984 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 24845.514992272045 317.90657076800005 0 5 -1.823999999999998 166.656 50
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 25533.67273659198 202.393887248 0 7 -54.84 85.404 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 25551.516688303993 100.162666288 0 8 -76.52799999999999 138.35600000000002 50
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 25624.505689552025 186.244319056 0 5 -38.388000000000005 138.372 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 25716.766133648023 300.45071067200007 0 5 -37.56399999999999 115.12400000000002 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 25722.083087055944 83.06945371200001 0 7 -84.216 85.94800000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.584 25986.67404654398 213.12260257600002 0 5 -6.972000000000008 139.192 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 26293.686470847984 107.46685395200001 0 6 -65.02799999999999 102.80800000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 26486.96452159999 114.70387200000002 0 8 -73.84 69.30800000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 26609.293294800038 179.31387355200002 0 7 -56.256 150.54000000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 26660.068377839983 303.63303601600006 0 5 -15.60799999999999 69.65600000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 26685.505266991997 251.86685028800002 0 6 -35.30799999999999 104.27200000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 27074.497687264055 171.44428476800002 0 6 -42.84 129.92000000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 27178.94943560002 272.45729172800003 0 5 -44.116 71.796 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 27227.368756623997 202.62499675200002 0 5 -54.599999999999994 71.912 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 27264.136621856014 93.16832848000001 0 7 -59.796 151.996 10
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 27759.83900184001 105.41380875200002 0 7 -71.404 152.34 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 27812.620697343984 59.672567040000004 0 8 -92.224 73.97600000000001 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 27979.509071568114 354.62457307200003 0 6 13.800000000000011 132.18800000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 28186.805254783976 465.51824576000007 0 4 23.179999999999993 132.596 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.504 28363.178376239986 314.29213822400004 0 4 3.039999999999992 153.66400000000002 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.568 28764.503277824013 59.88297600000001 0 7 -78.16 5.104000000000013 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.568 29059.121528016025 202.90540168 0 6 -23.268 133.90400000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.488 29127.50399758405 171.703853712 0 5 -62.616 122.656 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.52 29348.514188864036 66.18561491200002 0 7 -67.684 95.74800000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 29605.166421296046 183.847802032 0 7 -37.652 155.476 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 29742.525220464 24.389428592 0 9 -86.644 59.78800000000001 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.584 29785.78888846404 90.679473552 0 6 -77.856 111.19200000000001 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.568 30153.623380143952 102.67288280000001 0 7 -75.22 97.94400000000002 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 30432.546623856004 131.483280752 0 6 -66.844 61.32400000000001 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 30442.03389252801 253.846224752 0 6 -32.763999999999996 98.86400000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 30558.742907472013 196.60276276800002 0 6 -33.744 166.31600000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 30692.84106612802 315.70852558400003 0 6 -34.019999999999996 166.308 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 31135.84177902402 162.02020936000002 0 6 -46.763999999999996 137.24399999999997 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 31208.909926879976 93.16832848000001 0 8 -59.796 148.644 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.576 31267.975644927996 197.66985139200003 0 6 -46.879999999999995 65.048 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 31669.899024175975 282.087888624 0 7 -32.488 101.90800000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 31751.595917104016 115.05297476800001 0 7 -70.664 38.14800000000001 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.584 31885.737133663963 276.22825296 0 6 -37.69199999999999 115.76800000000003 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.576 31970.276691631996 356.82661265600007 0 5 -7.443999999999988 86.76400000000001 10
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 32053.700344063996 59.672567040000004 0 9 -92.224 67.592 50
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 32156.556631520012 82.809884768 0 7 -64.44 128.23999999999998 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 32265.538637519872 365.81848724800005 0 5 14.900000000000006 128.74 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 32305.939614415955 236.98908507200002 0 5 -11.159999999999997 129.084 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 32477.21745825594 106.28619284799998 0 7 -57.204 128.71200000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 32572.217678192043 14.800034287999999 0 8 -95.548 88.36000000000001 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 32678.590304624027 76.66238475200001 0 7 -71.16399999999999 44.74800000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 32709.750811296108 240.13803996800002 0 7 -3.859999999999985 129.45200000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 32864.59104025604 59.88297600000001 0 7 -78.16 44.392000000000024 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.576 32969.69165078399 109.68816828800001 0 7 -33.024 130.056 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 33018.14167542406 171.44428476800002 0 6 -42.84 140.73200000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.544 33050.47966174394 139.09330059200002 0 5 -60.483999999999995 118.024 20
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 33113.05297731201 212.42626928000004 0 6 -27.816000000000003 118.66 10
4 10 5 6000 2 20 13098.341816 6549.670908 0.576 33166.477919664 293.73129860800003 0 6 -28.08 118.45200000000006 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.512 33200.377305184054 223.61820016000001 0 7 -30.632000000000005 161.304 10
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 33728.04435041602 214.72227627200002 0 6 -35.64 119.99600000000004 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 33732.19977881602 248.09277344000003 0 7 -29.408 161.99200000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 33822.073638400005 369.39658144000003 0 4 2.5120000000000005 142.71200000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.536 33929.68690747206 196.60276276800002 0 7 -33.744 162.31600000000003 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.568 33965.64385713596 166.966100592 0 6 -45.284 120.12400000000005 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.56 34136.09726700792 159.45837344 0 6 -51.007999999999996 120.54400000000004 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 34284.908660352 236.00768000000002 0 6 -41.919999999999995 75.53600000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.504 34548.22628585604 154.92444496000002 0 7 -69.612 132.66000000000003 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.528 34565.20523313596 24.389428592 0 8 -86.644 121.28400000000002 30
4 10 5 6000 2 20 13098.341816 6549.670908 0.552 34623.90256345601 69.49609600000001 0 7 -88.08 93.63200000000002 40
4 10 5 6000 2 20 13098.341816 6549.670908 0.568 34925.96605358404 196.527710672 0 7 -53.763999999999996 54.292000000000016 40
