Solver Grids Delta_A Delta_B Anneal_Time Chain_Strength Chain_Break Energy Pcost Time Restriction1 Restriction2
4 10 4000 2 60 120.00 0.925 -17402.233 121.698 0.000 0 -60.900
4 10 4000 2 60 120.00 0.908 -17402.233 121.698 0.000 0 -60.900
4 10 4000 2 60 120.00 0.942 -17402.233 121.698 0.000 0 -60.900
4 10 4000 2 60 120.00 0.917 -17402.233 121.698 0.000 0 -60.900
4 10 4000 2 60 120.00 0.917 -17402.233 121.698 0.000 0 -60.900
4 10 4000 2 60 120.00 0.933 -17402.233 121.698 0.000 0 -60.900
4 10 4000 2 60 120.00 0.917 -17402.233 121.698 0.000 0 -60.900
4 10 4000 2 60 120.00 0.925 -17402.233 121.698 0.000 0 -60.900
4 10 4000 2 60 120.00 0.933 -17402.233 121.698 0.000 0 -60.900
4 10 4000 2 60 120.00 0.917 -17402.233 121.698 0.000 0 -60.900
4 10 4000 2 60 120.00 0.917 -17402.233 121.698 0.000 0 -60.900
4 10 4000 2 60 120.00 0.933 -17402.233 121.698 0.000 0 -60.900
4 10 4000 2 60 120.00 0.917 -17402.233 121.698 0.000 0 -60.900
4 10 4000 2 60 120.00 0.925 -17402.233 121.698 0.000 0 -60.900
4 10 4000 2 60 120.00 0.933 -17402.233 121.698 0.000 0 -60.900
4 10 4000 2 60 120.00 0.925 -17375.823 239.746 0.000 0 -40.200
4 10 4000 2 60 120.00 0.917 -17375.823 239.746 0.000 0 -40.200
4 10 4000 2 60 120.00 0.925 -17375.823 239.746 0.000 0 -40.200
4 10 4000 2 60 120.00 0.933 -17375.823 239.746 0.000 0 -40.200
4 10 4000 2 60 120.00 0.917 -17364.211 101.322 0.000 1 -73.336
4 10 4000 2 60 120.00 0.908 -17357.569 219.776 0.000 1 -44.868
4 10 4000 2 60 120.00 0.925 -17350.150 265.829 0.000 0 -53.016
4 10 4000 2 60 120.00 0.917 -17350.150 265.829 0.000 0 -53.016
4 10 4000 2 60 120.00 0.925 -17350.150 265.829 0.000 0 -53.016
4 10 4000 2 60 120.00 0.950 -17309.258 176.328 0.000 0 -60.636
4 10 4000 2 60 120.00 0.933 -17309.258 176.328 0.000 0 -60.636
4 10 4000 2 60 120.00 0.933 -17257.751 122.940 0.000 0 -58.840
4 10 4000 2 60 120.00 0.933 -17242.304 117.481 0.000 0 -62.628
4 10 4000 2 60 120.00 0.917 -17242.304 117.481 0.000 0 -62.628
4 10 4000 2 60 120.00 0.917 -17242.304 117.481 0.000 0 -62.628
4 10 4000 2 60 120.00 0.942 -17242.304 117.481 0.000 0 -62.628
4 10 4000 2 60 120.00 0.908 -17242.304 117.481 0.000 0 -62.628
4 10 4000 2 60 120.00 0.908 -17242.304 117.481 0.000 0 -62.628
4 10 4000 2 60 120.00 0.908 -17242.304 117.481 0.000 0 -62.628
4 10 4000 2 60 120.00 0.917 -17242.304 117.481 0.000 0 -62.628
4 10 4000 2 60 120.00 0.917 -17207.610 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.942 -17095.817 113.248 0.000 1 -67.928
4 10 4000 2 60 120.00 0.942 -17095.817 113.248 0.000 1 -67.928
4 10 4000 2 60 120.00 0.908 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.900 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.933 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.917 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.917 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.933 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.925 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.917 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.925 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.900 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.925 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.933 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.908 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.908 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.883 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.925 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.917 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.917 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.942 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.925 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.917 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.917 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.933 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.933 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.933 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.908 -17093.785 125.647 0.000 0 -63.872
4 10 4000 2 60 120.00 0.925 -17071.485 137.772 0.000 0 -57.440
4 10 4000 2 60 120.00 0.925 -17071.485 137.772 0.000 0 -57.440
4 10 4000 2 60 120.00 0.917 -17046.026 112.676 0.000 0 -64.228
4 10 4000 2 60 120.00 0.933 -16962.342 159.906 0.000 1 -67.284
4 10 4000 2 60 120.00 0.917 -16946.058 265.903 0.000 1 -47.452
4 10 4000 2 60 120.00 0.917 -16934.090 168.088 0.000 0 -64.956
4 10 4000 2 60 120.00 0.933 -16934.090 168.088 0.000 0 -64.956
4 10 4000 2 60 120.00 0.908 -16814.234 109.762 0.000 0 -66.084
4 10 4000 2 60 120.00 0.917 -16814.234 109.762 0.000 0 -66.084
4 10 4000 2 60 120.00 0.942 -16806.511 68.347 0.000 0 -59.808
4 10 4000 2 60 120.00 0.908 -16774.865 249.955 0.000 0 -58.424
4 10 4000 2 60 120.00 0.925 -16735.467 143.940 0.000 0 -66.384
4 10 4000 2 60 120.00 0.925 -16735.467 143.940 0.000 0 -66.384
4 10 4000 2 60 120.00 0.908 -16735.467 143.940 0.000 0 -66.384
4 10 4000 2 60 120.00 0.950 -16735.467 143.940 0.000 0 -66.384
4 10 4000 2 60 120.00 0.925 -16735.467 143.940 0.000 0 -66.384
4 10 4000 2 60 120.00 0.917 -16735.467 143.940 0.000 0 -66.384
4 10 4000 2 60 120.00 0.925 -16735.467 143.940 0.000 0 -66.384
4 10 4000 2 60 120.00 0.908 -16735.467 143.940 0.000 0 -66.384
4 10 4000 2 60 120.00 0.908 -16735.467 143.940 0.000 0 -66.384
4 10 4000 2 60 120.00 0.908 -16735.467 143.940 0.000 0 -66.384
4 10 4000 2 60 120.00 0.925 -16735.467 143.940 0.000 0 -66.384
4 10 4000 2 60 120.00 0.908 -16735.467 143.940 0.000 0 -66.384
4 10 4000 2 60 120.00 0.933 -16723.199 156.358 0.000 1 -41.028
4 10 4000 2 60 120.00 0.917 -16705.542 106.513 0.000 0 -66.824
4 10 4000 2 60 120.00 0.908 -16690.594 184.005 0.000 0 -59.440
4 10 4000 2 60 120.00 0.925 -16679.842 156.358 0.000 0 -41.028
4 10 4000 2 60 120.00 0.942 -16679.842 156.358 0.000 0 -41.028
4 10 4000 2 60 120.00 0.942 -16679.842 156.358 0.000 0 -41.028
4 10 4000 2 60 120.00 0.917 -16679.842 156.358 0.000 0 -41.028
4 10 4000 2 60 120.00 0.933 -16679.842 156.358 0.000 0 -41.028
4 10 4000 2 60 120.00 0.925 -16679.842 156.358 0.000 0 -41.028
4 10 4000 2 60 120.00 0.925 -16679.842 156.358 0.000 0 -41.028
4 10 4000 2 60 120.00 0.917 -16637.321 203.016 0.000 0 -40.384
4 10 4000 2 60 120.00 0.892 -16572.767 206.965 0.000 0 -43.356
4 10 4000 2 60 120.00 0.908 -16572.767 206.965 0.000 0 -43.356
4 10 4000 2 60 120.00 0.908 -16572.767 206.965 0.000 0 -43.356
4 10 4000 2 60 120.00 0.908 -16564.184 129.670 0.000 0 -67.396
4 10 4000 2 60 120.00 0.925 -16546.093 106.262 0.000 0 -67.812
4 10 4000 2 60 120.00 0.917 -16546.093 106.262 0.000 0 -67.812
4 10 4000 2 60 120.00 0.950 -16528.173 197.069 0.000 0 -60.376
4 10 4000 2 60 120.00 0.925 -16528.173 197.069 0.000 0 -60.376
4 10 4000 2 60 120.00 0.925 -16519.589 113.248 0.000 0 -67.928
4 10 4000 2 60 120.00 0.933 -16519.589 113.248 0.000 0 -67.928
4 10 4000 2 60 120.00 0.917 -16519.589 113.248 0.000 0 -67.928
4 10 4000 2 60 120.00 0.917 -16519.589 113.248 0.000 0 -67.928
4 10 4000 2 60 120.00 0.917 -16519.589 113.248 0.000 0 -67.928
4 10 4000 2 60 120.00 0.900 -16519.589 113.248 0.000 0 -67.928
4 10 4000 2 60 120.00 0.917 -16519.589 113.248 0.000 0 -67.928
4 10 4000 2 60 120.00 0.925 -16519.589 113.248 0.000 0 -67.928
4 10 4000 2 60 120.00 0.908 -16519.589 113.248 0.000 0 -67.928
4 10 4000 2 60 120.00 0.917 -16473.838 160.369 0.000 0 -68.412
4 10 4000 2 60 120.00 0.900 -16453.898 94.504 0.000 0 -67.060
4 10 4000 2 60 120.00 0.917 -16392.277 194.547 0.000 0 -68.712
4 10 4000 2 60 120.00 0.942 -16392.277 194.547 0.000 0 -68.712
4 10 4000 2 60 120.00 0.917 -16353.468 180.883 0.000 1 -30.540
4 10 4000 2 60 120.00 0.917 -16342.307 155.689 0.000 0 -69.012
4 10 4000 2 60 120.00 0.917 -16262.948 107.568 0.000 0 -67.996
4 10 4000 2 60 120.00 0.908 -16176.154 290.950 0.000 1 -37.844
4 10 4000 2 60 120.00 0.933 -16171.925 59.378 0.000 0 -70.132
4 10 4000 2 60 120.00 0.925 -16171.925 59.378 0.000 0 -70.132
4 10 4000 2 60 120.00 0.933 -16161.434 125.141 0.000 0 -49.780
4 10 4000 2 60 120.00 0.933 -16155.272 43.822 0.000 0 -70.296
4 10 4000 2 60 120.00 0.908 -16109.630 241.504 0.000 0 -62.480
4 10 4000 2 60 120.00 0.917 -16109.630 241.504 0.000 0 -62.480
4 10 4000 2 60 120.00 0.925 -16103.230 180.883 0.000 0 -30.540
4 10 4000 2 60 120.00 0.950 -16103.230 180.883 0.000 0 -30.540
4 10 4000 2 60 120.00 0.933 -16103.230 180.883 0.000 0 -30.540
4 10 4000 2 60 120.00 0.900 -16103.230 180.883 0.000 0 -30.540
4 10 4000 2 60 120.00 0.925 -16103.230 180.883 0.000 0 -30.540
4 10 4000 2 60 120.00 0.933 -16088.655 177.702 0.000 2 -69.916
4 10 4000 2 60 120.00 0.925 -16069.826 104.226 0.000 0 -71.256
4 10 4000 2 60 120.00 0.917 -15996.128 263.965 0.000 1 -41.296
4 10 4000 2 60 120.00 0.917 -15956.101 257.663 0.000 1 -51.772
4 10 4000 2 60 120.00 0.942 -15952.207 56.887 0.000 0 -71.232
4 10 4000 2 60 120.00 0.900 -15944.230 296.541 0.000 0 -30.172
4 10 4000 2 60 120.00 0.925 -15944.230 296.541 0.000 0 -30.172
4 10 4000 2 60 120.00 0.917 -15845.472 182.256 0.000 0 -64.096
4 10 4000 2 60 120.00 0.933 -15806.273 389.221 0.000 1 -7.452
4 10 4000 2 60 120.00 0.925 -15773.086 79.961 0.000 2 -81.856
4 10 4000 2 60 120.00 0.908 -15739.557 182.148 0.000 0 -72.768
4 10 4000 2 60 120.00 0.925 -15739.557 182.148 0.000 0 -72.768
4 10 4000 2 60 120.00 0.925 -15738.077 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.925 -15738.077 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.925 -15738.077 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.925 -15704.956 111.531 0.000 0 -72.132
4 10 4000 2 60 120.00 0.917 -15703.073 89.541 0.000 0 -71.980
4 10 4000 2 60 120.00 0.917 -15664.203 42.883 0.000 0 -72.624
4 10 4000 2 60 120.00 0.917 -15664.203 42.883 0.000 0 -72.624
4 10 4000 2 60 120.00 0.942 -15664.203 42.883 0.000 0 -72.624
4 10 4000 2 60 120.00 0.933 -15590.212 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.933 -15588.080 19.367 0.000 2 -90.460
4 10 4000 2 60 120.00 0.917 -15509.446 153.971 0.000 0 -73.216
4 10 4000 2 60 120.00 0.917 -15483.004 147.980 0.000 0 -72.692
4 10 4000 2 60 120.00 0.925 -15468.082 84.178 0.000 2 -80.128
4 10 4000 2 60 120.00 0.892 -15464.545 225.258 0.000 1 -45.868
4 10 4000 2 60 120.00 0.908 -15442.300 101.322 0.000 0 -73.336
4 10 4000 2 60 120.00 0.925 -15442.300 101.322 0.000 0 -73.336
4 10 4000 2 60 120.00 0.917 -15442.300 101.322 0.000 0 -73.336
4 10 4000 2 60 120.00 0.908 -15442.300 101.322 0.000 0 -73.336
4 10 4000 2 60 120.00 0.900 -15442.300 101.322 0.000 0 -73.336
4 10 4000 2 60 120.00 0.908 -15291.295 88.127 0.000 1 -83.100
4 10 4000 2 60 120.00 0.933 -15291.295 88.127 0.000 1 -83.100
4 10 4000 2 60 120.00 0.925 -15280.475 53.942 0.000 1 -80.240
4 10 4000 2 60 120.00 0.908 -15270.663 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.917 -15270.663 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.917 -15270.663 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.933 -15253.005 303.349 0.000 1 -33.788
4 10 4000 2 60 120.00 0.908 -15246.479 84.178 0.000 1 -80.128
4 10 4000 2 60 120.00 0.933 -15124.928 206.965 0.000 1 -43.356
4 10 4000 2 60 120.00 0.933 -15113.524 21.858 0.000 1 -89.360
4 10 4000 2 60 120.00 0.925 -15113.396 88.201 0.000 1 -77.536
4 10 4000 2 60 120.00 0.942 -15108.210 125.787 0.000 0 -76.072
4 10 4000 2 60 120.00 0.908 -15107.968 42.074 0.000 0 -74.952
4 10 4000 2 60 120.00 0.908 -15107.968 42.074 0.000 0 -74.952
4 10 4000 2 60 120.00 0.917 -15107.968 42.074 0.000 0 -74.952
4 10 4000 2 60 120.00 0.900 -15107.968 42.074 0.000 0 -74.952
4 10 4000 2 60 120.00 0.942 -15040.880 84.178 0.000 1 -80.128
4 10 4000 2 60 120.00 0.933 -15036.224 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.917 -15036.224 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.900 -15036.041 121.631 0.000 1 -54.932
4 10 4000 2 60 120.00 0.908 -14981.523 84.178 0.000 1 -80.128
4 10 4000 2 60 120.00 0.908 -14973.176 88.127 0.000 1 -83.100
4 10 4000 2 60 120.00 0.925 -14900.230 84.515 0.000 0 -76.036
4 10 4000 2 60 120.00 0.942 -14823.330 68.742 0.000 1 -87.040
4 10 4000 2 60 120.00 0.925 -14764.739 63.802 0.000 1 -92.564
4 10 4000 2 60 120.00 0.917 -14684.993 92.681 0.000 0 -77.280
4 10 4000 2 60 120.00 0.917 -14575.406 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.908 -14575.406 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.933 -14575.406 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.933 -14562.265 149.739 0.000 0 -78.516
4 10 4000 2 60 120.00 0.917 -14557.617 139.774 0.000 0 -77.124
4 10 4000 2 60 120.00 0.942 -14557.569 170.222 0.000 0 -78.176
4 10 4000 2 60 120.00 0.908 -14526.112 62.044 0.000 0 -70.284
4 10 4000 2 60 120.00 0.917 -14492.568 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.908 -14492.568 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.942 -14425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.917 -14425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.908 -14425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.917 -14425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.917 -14388.091 51.558 0.000 0 -77.592
4 10 4000 2 60 120.00 0.925 -14388.091 51.558 0.000 0 -77.592
4 10 4000 2 60 120.00 0.925 -14321.509 370.911 0.000 1 -19.700
4 10 4000 2 60 120.00 0.917 -14301.248 118.838 0.000 0 -60.256
4 10 4000 2 60 120.00 0.908 -14261.262 62.044 0.000 1 -70.284
4 10 4000 2 60 120.00 0.900 -14191.952 110.974 0.000 0 -79.792
4 10 4000 2 60 120.00 0.925 -14177.587 177.702 0.000 1 -69.916
4 10 4000 2 60 120.00 0.900 -14017.860 106.420 0.000 1 -85.612
4 10 4000 2 60 120.00 0.925 -13869.611 88.201 0.000 0 -77.536
4 10 4000 2 60 120.00 0.925 -13833.543 215.222 0.000 1 -50.688
4 10 4000 2 60 120.00 0.933 -13795.133 24.730 0.000 0 -82.312
4 10 4000 2 60 120.00 0.925 -13626.177 118.838 0.000 1 -60.256
4 10 4000 2 60 120.00 0.917 -13547.179 177.702 0.000 1 -69.916
4 10 4000 2 60 120.00 0.933 -13484.196 118.838 0.000 1 -60.256
4 10 4000 2 60 120.00 0.908 -13483.862 62.044 0.000 2 -70.284
4 10 4000 2 60 120.00 0.900 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.933 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.917 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.925 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.925 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.933 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.900 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.917 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.925 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.892 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.917 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.908 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.942 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.908 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.908 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.933 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.933 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.933 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.925 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.933 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.933 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.908 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.925 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.933 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.908 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.933 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.950 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.925 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.942 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.917 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.900 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.933 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.933 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.933 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.933 -13435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.925 -13309.720 88.127 0.000 1 -83.100
4 10 4000 2 60 120.00 0.925 -13244.371 79.961 0.000 1 -81.856
4 10 4000 2 60 120.00 0.917 -13242.304 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.917 -13207.610 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.925 -13207.610 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.925 -13202.411 79.961 0.000 0 -81.856
4 10 4000 2 60 120.00 0.925 -13202.411 79.961 0.000 0 -81.856
4 10 4000 2 60 120.00 0.925 -13093.785 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.908 -13093.785 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.933 -13093.785 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.908 -13021.270 0.000 0.000 1 -100.000
4 10 4000 2 60 120.00 0.892 -12768.399 180.883 0.000 1 -30.540
4 10 4000 2 60 120.00 0.917 -12744.823 0.000 0.000 2 -100.000
4 10 4000 2 60 120.00 0.917 -12525.935 68.356 0.000 0 -86.744
4 10 4000 2 60 120.00 0.925 -12406.693 106.420 0.000 0 -85.612
4 10 4000 2 60 120.00 0.908 -12162.024 118.838 0.000 1 -60.256
4 10 4000 2 60 120.00 0.950 -12162.024 118.838 0.000 1 -60.256
4 10 4000 2 60 120.00 0.933 -12122.949 0.000 0.000 1 -100.000
4 10 4000 2 60 120.00 0.917 -12107.489 68.742 0.000 0 -87.040
4 10 4000 2 60 120.00 0.925 -11754.077 0.000 0.000 2 -100.000
4 10 4000 2 60 120.00 0.933 -11688.588 62.044 0.000 1 -70.284
4 10 4000 2 60 120.00 0.917 -11688.588 62.044 0.000 1 -70.284
4 10 4000 2 60 120.00 0.900 -11636.963 334.060 0.000 2 -10.944
4 10 4000 2 60 120.00 0.925 -11525.618 6.303 0.000 0 -89.524
4 10 4000 2 60 120.00 0.900 -11496.522 177.702 0.000 1 -69.916
4 10 4000 2 60 120.00 0.917 -11442.300 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.925 -11442.300 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.908 -11442.300 37.520 0.000 1 -80.772
4 10 4000 2 60 120.00 0.908 -11011.752 0.000 0.000 1 -100.000
4 10 4000 2 60 120.00 0.925 -10855.497 5.363 0.000 0 -91.852
4 10 4000 2 60 120.00 0.917 -10849.509 323.924 0.000 1 -20.328
4 10 4000 2 60 120.00 0.917 -10833.610 136.045 0.000 2 -77.876
4 10 4000 2 60 120.00 0.917 -10578.833 63.802 0.000 0 -92.564
4 10 4000 2 60 120.00 0.950 -10526.112 62.044 0.000 0 -70.284
4 10 4000 2 60 120.00 0.925 -10526.112 62.044 0.000 0 -70.284
4 10 4000 2 60 120.00 0.908 -10526.112 62.044 0.000 0 -70.284
4 10 4000 2 60 120.00 0.925 -10425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.917 -10425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.933 -10425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.925 -10425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.917 -10425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.908 -10425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.925 -10425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.942 -10425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.933 -10425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.925 -10425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.933 -10425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.925 -10425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.892 -10425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.917 -10425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.925 -10425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.917 -10425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.950 -10425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.908 -10425.616 177.702 0.000 0 -69.916
4 10 4000 2 60 120.00 0.917 -10391.840 16.520 0.000 0 -73.228
4 10 4000 2 60 120.00 0.933 -10301.248 118.838 0.000 0 -60.256
4 10 4000 2 60 120.00 0.908 -10301.248 118.838 0.000 0 -60.256
4 10 4000 2 60 120.00 0.933 -10245.655 84.111 0.000 0 -74.160
4 10 4000 2 60 120.00 0.908 -9972.374 0.000 0.000 3 -100.000
4 10 4000 2 60 120.00 0.917 -9869.611 88.201 0.000 0 -77.536
4 10 4000 2 60 120.00 0.908 -9869.611 88.201 0.000 0 -77.536
4 10 4000 2 60 120.00 0.925 -9869.611 88.201 0.000 0 -77.536
4 10 4000 2 60 120.00 0.925 -9641.696 0.000 0.000 1 -100.000
4 10 4000 2 60 120.00 0.917 -9641.696 0.000 0.000 1 -100.000
4 10 4000 2 60 120.00 0.908 -9641.696 0.000 0.000 1 -100.000
4 10 4000 2 60 120.00 0.933 -9641.696 0.000 0.000 1 -100.000
4 10 4000 2 60 120.00 0.917 -9641.696 0.000 0.000 1 -100.000
4 10 4000 2 60 120.00 0.925 -9641.696 0.000 0.000 1 -100.000
4 10 4000 2 60 120.00 0.917 -9641.696 0.000 0.000 1 -100.000
4 10 4000 2 60 120.00 0.908 -9641.696 0.000 0.000 1 -100.000
4 10 4000 2 60 120.00 0.908 -9641.696 0.000 0.000 1 -100.000
4 10 4000 2 60 120.00 0.917 -9641.696 0.000 0.000 1 -100.000
4 10 4000 2 60 120.00 0.933 -9641.696 0.000 0.000 1 -100.000
4 10 4000 2 60 120.00 0.933 -9641.696 0.000 0.000 1 -100.000
4 10 4000 2 60 120.00 0.942 -9623.696 94.430 0.000 2 -72.624
4 10 4000 2 60 120.00 0.933 -9554.450 11.361 0.000 0 -80.212
4 10 4000 2 60 120.00 0.933 -9507.312 53.942 0.000 0 -80.240
4 10 4000 2 60 120.00 0.925 -9507.312 53.942 0.000 0 -80.240
4 10 4000 2 60 120.00 0.908 -9495.244 84.178 0.000 0 -80.128
4 10 4000 2 60 120.00 0.917 -9495.244 84.178 0.000 0 -80.128
4 10 4000 2 60 120.00 0.908 -9495.244 84.178 0.000 0 -80.128
4 10 4000 2 60 120.00 0.933 -9495.244 84.178 0.000 0 -80.128
4 10 4000 2 60 120.00 0.908 -9495.244 84.178 0.000 0 -80.128
4 10 4000 2 60 120.00 0.925 -9495.244 84.178 0.000 0 -80.128
4 10 4000 2 60 120.00 0.900 -9435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.917 -9435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.925 -9435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.925 -9435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.917 -9435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.908 -9435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.908 -9435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.933 -9435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.917 -9435.384 37.520 0.000 0 -80.772
4 10 4000 2 60 120.00 0.908 -9435.384 37.520 0.000 0 -80.772
