Solver Grids Delta_A Delta_B Pcost Time Restriction1 Restriction2
1 10 2500 90 620.46 0.114 4 -9.132
1 10 2500 90 581.73 0.111 4 -6.496
1 10 2500 90 455.74 0.113 4 -9.200
1 10 2500 90 393.52 0.110 2 -8.704
1 10 2500 90 554.61 0.125 4 -11.684
1 10 2500 90 572.58 0.111 4 -8.408
1 10 2500 90 471.67 0.108 2 -9.172
1 10 2500 90 476.42 0.112 5 -7.700
1 10 2500 90 466.49 0.110 5 -8.532
1 10 2500 90 583.03 0.121 3 -11.248
1 10 2500 90 614.74 0.134 5 -7.232
1 10 2500 90 525.98 0.120 3 -9.284
1 10 2500 90 514.83 0.118 4 -11.372
1 10 2500 90 460.77 0.125 2 -8.440
1 10 2500 90 480.77 0.113 5 -14.192
1 10 2500 90 498.59 0.127 4 -7.264
1 10 2500 90 466.21 0.135 3 -10.960
1 10 2500 90 597.35 0.117 5 -7.476
1 10 2500 90 515.94 0.115 4 -12.680
1 10 2500 90 449.91 0.111 4 -8.244
1 10 2500 90 543.41 0.123 4 -7.236
1 10 2500 90 533.23 0.149 4 -10.404
1 10 2500 90 410.60 0.109 4 -9.264
1 10 2500 90 480.34 0.117 3 -10.880
1 10 2500 90 506.35 0.119 4 -10.656
1 10 2500 90 395.14 0.109 2 -8.132
1 10 2500 90 548.18 0.140 5 -9.856
1 10 2500 90 547.42 0.108 3 -8.684
1 10 2500 90 387.53 0.111 1 -8.908
1 10 2500 90 463.71 0.111 2 -8.972
1 10 2500 90 556.16 0.113 3 -8.336
1 10 2500 90 449.28 0.119 1 -8.116
1 10 2500 90 515.97 0.113 5 -7.280
1 10 2500 90 612.74 0.134 4 -9.784
1 10 2500 90 407.01 0.120 5 -9.172
1 10 2500 90 549.98 0.120 3 -7.200
1 10 2500 90 422.44 0.111 4 -10.852
1 10 2500 90 549.28 0.111 5 -8.204
1 10 2500 90 585.07 0.114 4 -9.664
1 10 2500 90 466.55 0.120 2 -8.732
1 10 2500 90 463.59 0.119 4 -11.088
1 10 2500 90 531.50 0.109 3 -7.288
1 10 2500 90 574.80 0.123 5 -6.608
1 10 2500 90 485.59 0.113 4 -7.852
1 10 2500 90 583.55 0.110 6 -6.940
1 10 2500 90 526.68 0.119 3 -9.240
1 10 2500 90 528.82 0.132 4 -11.380
1 10 2500 90 667.31 0.124 4 -8.764
1 10 2500 90 550.59 0.111 4 -9.904
1 10 2500 90 587.59 0.110 3 -8.824
1 10 2500 90 508.56 0.116 5 -8.220
1 10 2500 90 522.29 0.127 4 -7.852
1 10 2500 90 452.81 0.110 3 -8.832
1 10 2500 90 543.51 0.109 3 -7.596
1 10 2500 90 485.45 0.114 4 -11.336
1 10 2500 90 511.43 0.108 3 -11.148
1 10 2500 90 539.31 0.113 3 -9.728
1 10 2500 90 502.05 0.111 3 -11.356
1 10 2500 90 585.17 0.141 4 -6.612
1 10 2500 90 503.89 0.133 3 -9.592
1 10 2500 90 531.28 0.131 3 -7.680
1 10 2500 90 620.35 0.135 4 -10.896
1 10 2500 90 485.96 0.112 3 -9.692
1 10 2500 90 552.47 0.120 3 -9.468
1 10 2500 90 494.46 0.109 3 -7.488
1 10 2500 90 445.96 0.107 4 -7.616
1 10 2500 90 537.59 0.117 4 -10.764
1 10 2500 90 330.69 0.141 3 -10.340
1 10 2500 90 507.20 0.128 4 -8.380
1 10 2500 90 490.24 0.121 2 -8.128
1 10 2500 90 532.89 0.109 3 -9.432
1 10 2500 90 534.81 0.121 4 -8.028
1 10 2500 90 455.90 0.125 2 -7.852
1 10 2500 90 506.64 0.111 3 -6.612
1 10 2500 90 528.33 0.121 4 -9.860
1 10 2500 90 548.87 0.122 3 -7.384
1 10 2500 90 547.82 0.124 3 -11.216
1 10 2500 90 482.09 0.109 3 -8.144
1 10 2500 90 570.11 0.125 5 -8.176
1 10 2500 90 523.04 0.133 5 -11.904
1 10 2500 90 416.58 0.111 2 -9.220
1 10 2500 95 641.82 0.116 5 -7.564
1 10 2500 95 458.39 0.111 4 -8.000
1 10 2500 95 388.74 0.131 4 -9.056
1 10 2500 95 544.69 0.127 5 -10.616
1 10 2500 95 522.47 0.118 4 -10.596
1 10 2500 95 480.62 0.124 3 -11.584
1 10 2500 95 618.94 0.126 4 -10.460
1 10 2500 95 490.59 0.121 2 -10.360
1 10 2500 95 585.57 0.123 4 -8.868
1 10 2500 95 586.16 0.113 4 -11.536
1 10 2500 95 459.72 0.125 4 -8.080
1 10 2500 95 512.25 0.115 4 -8.040
1 10 2500 95 630.52 0.134 4 -10.548
1 10 2500 95 516.67 0.116 3 -10.736
1 10 2500 95 463.71 0.126 3 -8.756
1 10 2500 95 477.88 0.118 4 -13.800
1 10 2500 95 550.88 0.132 3 -8.772
1 10 2500 95 543.57 0.144 3 -10.532
1 10 2500 95 554.38 0.110 4 -8.476
1 10 2500 95 444.62 0.123 3 -11.520
1 10 2500 95 537.75 0.122 3 -10.740
1 10 2500 95 495.41 0.111 4 -8.748
1 10 2500 95 584.86 0.128 4 -10.008
1 10 2500 95 475.73 0.120 4 -10.520
1 10 2500 95 529.53 0.124 3 -7.888
1 10 2500 95 539.51 0.127 3 -9.944
1 10 2500 95 582.62 0.115 6 -7.192
1 10 2500 95 590.22 0.119 4 -7.368
1 10 2500 95 410.86 0.113 3 -11.456
1 10 2500 95 459.89 0.124 4 -9.448
1 10 2500 95 425.55 0.125 3 -9.568
1 10 2500 95 601.49 0.115 5 -8.296
1 10 2500 95 525.74 0.122 4 -14.288
1 10 2500 95 450.41 0.118 3 -11.588
1 10 2500 95 390.54 0.113 4 -10.536
1 10 2500 95 503.68 0.111 4 -8.564
1 10 2500 95 407.85 0.115 3 -9.044
1 10 2500 95 472.16 0.133 3 -9.872
1 10 2500 95 451.23 0.122 4 -11.732
1 10 2500 95 316.03 0.144 4 -8.688
1 10 2500 95 594.06 0.135 4 -8.468
1 10 2500 95 446.17 0.153 3 -9.420
1 10 2500 95 461.10 0.142 2 -7.840
1 10 2500 95 528.55 0.122 5 -7.120
1 10 2500 95 595.22 0.115 3 -12.200
1 10 2500 95 447.11 0.121 2 -8.800
1 10 2500 95 475.46 0.132 4 -8.256
1 10 2500 95 380.40 0.115 3 -9.252
1 10 2500 95 543.46 0.109 3 -7.668
1 10 2500 95 613.24 0.113 5 -9.904
1 10 2500 95 530.94 0.125 4 -11.056
1 10 2500 95 451.43 0.125 3 -8.700
1 10 2500 95 467.20 0.113 3 -8.692
1 10 2500 95 460.49 0.133 4 -7.672
1 10 2500 95 566.33 0.121 5 -8.480
1 10 2500 95 438.39 0.122 2 -8.348
1 10 2500 95 489.61 0.110 5 -10.280
1 10 2500 95 604.09 0.115 4 -6.428
1 10 2500 95 524.72 0.129 4 -10.640
1 10 2500 95 399.62 0.114 4 -10.404
1 10 2500 95 396.42 0.114 3 -8.980
1 10 2500 95 555.07 0.139 4 -11.644
1 10 2500 95 549.35 0.112 3 -7.276
1 10 2500 95 435.34 0.114 1 -7.204
1 10 2500 95 448.97 0.109 4 -9.836
1 10 2500 95 624.48 0.113 3 -6.608
1 10 2500 95 497.67 0.116 3 -9.948
1 10 2500 95 573.49 0.174 4 -9.340
1 10 2500 95 595.67 0.125 4 -7.844
1 10 2500 95 339.72 0.128 2 -11.028
1 10 2500 95 534.16 0.122 4 -10.348
1 10 2500 95 655.41 0.124 5 -11.592
1 10 2500 95 486.46 0.120 3 -10.144
1 10 2500 95 515.23 0.131 4 -11.144
1 10 2500 95 363.86 0.140 4 -9.864
1 10 2500 95 434.84 0.121 4 -11.060
1 10 2500 95 431.21 0.121 3 -7.528
1 10 2500 95 564.41 0.138 3 -7.808
1 10 2500 95 586.72 0.128 3 -10.936
1 10 2500 95 550.18 0.127 5 -11.620
1 10 2500 95 486.40 0.127 4 -8.560
1 10 2500 95 513.15 0.131 5 -10.304
1 10 2500 95 408.93 0.154 4 -10.444
1 10 2500 95 572.39 0.149 4 -11.476
1 10 2500 95 578.65 0.140 4 -8.592
1 10 2500 95 508.59 0.124 5 -7.048
1 10 2500 95 568.25 0.116 5 -10.800
1 10 2500 95 551.97 0.132 3 -10.452
1 10 2500 95 541.18 0.129 3 -9.468
1 10 2500 95 463.44 0.126 4 -10.208
1 10 2500 95 537.36 0.115 3 -8.228
1 10 2500 95 467.39 0.131 3 -7.964
1 10 2500 95 506.37 0.126 4 -8.532
1 10 2500 95 529.27 0.126 4 -14.528
1 10 2500 95 404.13 0.110 3 -9.860
1 10 2500 95 406.15 0.124 3 -8.816
1 10 2500 95 547.08 0.112 3 -10.400
1 10 2500 95 548.81 0.123 4 -9.412
1 10 2500 95 439.31 0.123 3 -7.908
1 10 2500 95 550.00 0.124 5 -10.528
1 10 2500 100 581.45 0.130 4 -10.364
1 10 2500 100 488.61 0.132 3 -7.464
1 10 2500 100 477.90 0.142 4 -11.804
1 10 2500 100 506.19 0.125 3 -9.804
1 10 2500 100 573.08 0.130 4 -8.560
1 10 2500 100 391.73 0.133 4 -10.900
1 10 2500 100 536.03 0.121 3 -9.476
1 10 2500 100 412.83 0.118 3 -10.724
1 10 2500 100 588.66 0.119 5 -7.584
1 10 2500 100 530.77 0.115 4 -14.152
1 10 2500 100 369.50 0.110 4 -10.420
1 10 2500 100 535.35 0.126 4 -7.564
1 10 2500 100 587.52 0.120 4 -8.216
1 10 2500 100 483.85 0.127 4 -9.004
1 10 2500 100 506.16 0.127 5 -9.092
1 10 2500 100 458.59 0.136 4 -7.220
1 10 2500 100 405.66 0.120 3 -7.724
1 10 2500 100 568.24 0.127 4 -10.096
1 10 2500 100 483.45 0.112 4 -9.356
1 10 2500 100 451.34 0.118 4 -11.212
1 10 2500 100 478.54 0.156 4 -9.296
1 10 2500 100 476.73 0.128 5 -8.452
1 10 2500 100 395.76 0.146 4 -10.208
1 10 2500 100 527.19 0.115 3 -13.080
1 10 2500 100 508.61 0.127 5 -8.116
1 10 2500 100 513.61 0.128 5 -10.056
1 10 2500 100 459.94 0.118 4 -12.120
1 10 2500 100 539.34 0.124 5 -7.344
1 10 2500 100 579.56 0.126 3 -7.952
1 10 2500 100 556.59 0.134 3 -5.876
1 10 2500 100 558.41 0.128 3 -6.560
1 10 2500 100 599.03 0.121 6 -8.860
1 10 2500 100 616.31 0.115 5 -6.384
1 10 2500 100 616.24 0.130 4 -7.668
1 10 2500 100 547.66 0.116 3 -11.960
1 10 2500 100 463.03 0.120 4 -7.620
1 10 2500 100 521.84 0.115 4 -10.000
1 10 2500 100 555.57 0.135 5 -8.276
1 10 2500 100 538.03 0.130 3 -11.076
1 10 2500 100 542.09 0.132 4 -7.308
1 10 2500 100 489.33 0.135 3 -7.548
1 10 2500 100 521.25 0.117 5 -7.988
1 10 2500 100 612.67 0.123 4 -10.528
1 10 2500 100 509.94 0.114 3 -6.116
1 10 2500 100 593.09 0.119 4 -7.100
1 10 2500 100 503.65 0.115 3 -7.272
1 10 2500 100 541.36 0.132 3 -7.880
1 10 2500 100 433.19 0.178 3 -9.784
1 10 2500 100 593.73 0.123 5 -8.172
1 10 2500 100 637.16 0.127 5 -7.480
1 10 2500 100 502.16 0.114 3 -7.288
1 10 2500 100 551.11 0.118 4 -7.092
1 10 2500 100 540.81 0.120 4 -7.064
1 10 2500 100 604.47 0.123 5 -9.816
1 10 2500 100 519.36 0.124 4 -8.880
1 10 2500 100 492.49 0.125 3 -6.508
1 10 2500 100 495.27 0.111 3 -9.104
1 10 2500 100 481.41 0.126 3 -8.268
1 10 2500 100 473.32 0.125 4 -7.404
1 10 2500 100 476.34 0.121 4 -8.292
1 10 2500 100 568.15 0.114 5 -7.476
1 10 2500 100 492.64 0.126 3 -7.152
1 10 2500 100 604.30 0.117 5 -12.340
1 10 2500 100 457.58 0.117 4 -9.208
1 10 2500 100 628.40 0.123 4 -10.596
1 10 2500 100 551.24 0.121 5 -12.580
1 10 2500 100 637.01 0.114 4 -7.300
1 10 2500 100 620.16 0.118 4 -7.872
1 10 2500 100 517.83 0.116 4 -11.556
1 10 2500 100 579.42 0.119 5 -8.764
1 10 2500 100 553.88 0.122 3 -10.856
1 10 2500 100 561.32 0.120 4 -9.812
1 10 2500 100 576.28 0.122 5 -10.016
1 10 2500 100 526.24 0.123 5 -7.280
1 10 2500 100 510.51 0.117 4 -10.024
1 10 2500 100 609.12 0.136 4 -8.340
1 10 2500 100 402.88 0.124 5 -7.960
1 10 2500 100 378.22 0.127 4 -8.820
1 10 2500 100 463.77 0.121 3 -9.136
1 10 2500 100 569.59 0.128 4 -9.836
1 10 2500 100 423.74 0.116 3 -10.844
1 10 2500 100 548.81 0.119 3 -7.716
1 10 2500 100 530.48 0.121 4 -9.236
1 10 2500 100 438.80 0.117 3 -8.732
1 10 2500 100 383.45 0.127 1 -9.152
1 10 2500 100 547.51 0.119 3 -6.900
1 10 2500 100 486.86 0.139 3 -9.256
1 10 2500 100 493.48 0.129 2 -7.036
1 10 2500 100 535.65 0.125 4 -8.384
1 10 2500 100 440.95 0.127 4 -10.572
1 10 2500 100 545.15 0.125 4 -12.256
1 10 2500 100 561.06 0.120 4 -8.716
1 10 2500 100 540.67 0.117 3 -8.096
1 10 2500 100 583.71 0.115 6 -7.392
1 10 2500 100 538.88 0.140 4 -6.824
1 10 2500 100 549.24 0.115 2 -7.692
1 10 2500 100 487.76 0.133 4 -5.988
1 10 2500 100 594.61 0.120 4 -8.340
1 10 2500 100 597.07 0.117 5 -10.480
1 10 2500 100 532.02 0.115 4 -14.048
1 10 3000 5 363.15 0.131 0 -22.412
1 10 3000 5 328.89 0.116 0 -39.480
1 10 3000 5 439.89 0.114 0 -7.576
1 10 3000 5 376.24 0.122 0 -7.796
1 10 3000 5 448.81 0.122 0 -10.992
1 10 3000 5 233.06 0.110 0 -25.980
1 10 3000 5 388.51 0.128 0 -1.228
1 10 3000 5 314.86 0.111 0 -16.748
1 10 3000 5 384.03 0.120 0 -19.928
1 10 3000 5 412.53 0.110 0 -9.068
1 10 3000 5 321.99 0.133 0 -22.128
1 10 3000 5 385.41 0.118 0 -14.192
1 10 3000 5 330.70 0.117 0 -13.260
1 10 3000 5 433.61 0.119 0 -8.084
1 10 3000 5 367.64 0.113 0 -6.988
1 10 3000 5 456.83 0.130 0 0.508
1 10 3000 5 492.28 0.122 0 -8.092
1 10 3000 5 356.68 0.132 0 -8.664
1 10 3000 5 379.23 0.114 0 -0.976
1 10 3000 5 421.87 0.123 0 -15.916
1 10 3000 5 360.36 0.112 0 -6.276
1 10 3000 5 408.01 0.123 0 -4.532
1 10 3000 5 329.86 0.118 0 -28.356
1 10 3000 5 433.58 0.116 0 -1.096
1 10 3000 5 428.74 0.127 0 -21.064
1 10 3000 5 351.17 0.125 0 -5.984
1 10 3000 5 273.03 0.112 1 -35.156
1 10 3000 5 272.97 0.124 0 -33.692
1 10 3000 5 310.56 0.110 0 -42.144
1 10 3000 5 313.90 0.111 0 -28.268
1 10 3000 5 307.20 0.124 0 -17.468
1 10 3000 5 331.61 0.114 0 -6.912
1 10 3000 5 383.83 0.160 0 -17.024
1 10 3000 5 412.33 0.120 0 -7.416
1 10 3000 5 288.00 0.110 0 -26.672
1 10 3000 5 308.81 0.130 0 -21.896
1 10 3000 5 277.86 0.116 0 -37.368
1 10 3000 5 308.54 0.123 0 -17.256
1 10 3000 5 306.36 0.110 0 -19.808
1 10 3000 5 335.96 0.120 0 -27.072
1 10 3000 5 417.49 0.127 0 -8.232
1 10 3000 5 406.57 0.118 0 -14.432
1 10 3000 5 275.88 0.121 0 -14.280
1 10 3000 5 447.77 0.123 0 -17.420
1 10 3000 5 351.97 0.116 0 -19.972
1 10 3000 5 474.97 0.134 0 1.684
1 10 3000 5 397.03 0.132 0 -10.892
1 10 3000 5 266.63 0.152 0 -21.656
1 10 3000 5 425.23 0.137 0 -8.656
1 10 3000 5 353.41 0.127 0 -8.768
1 10 3000 5 216.55 0.113 0 -27.064
1 10 3000 5 291.12 0.129 0 -13.628
1 10 3000 5 374.06 0.115 0 -18.968
1 10 3000 5 365.36 0.132 0 -12.356
1 10 3000 5 357.33 0.205 0 -22.472
1 10 3000 5 269.20 0.143 0 -26.776
1 10 3000 5 443.66 0.115 0 -5.300
1 10 3000 5 253.37 0.116 0 -33.416
1 10 3000 5 343.00 0.150 0 -13.540
1 10 3000 5 451.45 0.119 0 -6.424
1 10 3000 5 335.96 0.118 0 -34.480
1 10 3000 5 420.04 0.144 0 -5.256
1 10 3000 5 365.64 0.128 0 -5.180
1 10 3000 5 310.23 0.128 0 -20.780
1 10 3000 5 250.34 0.147 0 -4.988
1 10 3000 5 310.22 0.118 0 -23.392
1 10 3000 5 364.29 0.131 0 -16.620
1 10 3000 5 405.71 0.122 0 -9.288
1 10 3000 5 209.53 0.122 0 -21.388
1 10 3000 5 380.12 0.124 0 -16.344
1 10 3000 5 410.07 0.142 0 -13.220
1 10 3000 5 379.91 0.129 0 -26.124
1 10 3000 5 385.00 0.120 0 -2.776
1 10 3000 5 409.36 0.113 0 -8.608
1 10 3000 5 373.71 0.117 0 -17.504
1 10 3000 5 288.41 0.113 0 -16.248
1 10 3000 5 334.94 0.122 0 -33.772
1 10 3000 5 419.62 0.116 0 -1.744
1 10 3000 5 369.66 0.115 0 -9.428
1 10 3000 5 387.51 0.110 0 -5.976
1 10 3000 5 345.62 0.115 0 -22.548
1 10 3000 5 365.50 0.167 0 -12.944
1 10 3000 5 377.70 0.162 0 -15.064
1 10 3000 5 283.75 0.134 0 -12.816
1 10 3000 5 236.63 0.130 0 -40.304
1 10 3000 5 366.17 0.157 0 -26.924
1 10 3000 5 431.40 0.123 0 -12.920
1 10 3000 5 421.11 0.110 0 -8.436
1 10 3000 5 426.93 0.111 0 -1.036
1 10 3000 5 440.11 0.126 0 -6.632
1 10 3000 5 280.51 0.114 0 -27.380
1 10 3000 5 320.26 0.112 0 -19.012
1 10 3000 5 279.24 0.121 0 -24.084
1 10 3000 5 416.75 0.115 0 -8.024
1 10 3000 5 385.26 0.141 0 -25.220
1 10 3000 5 286.32 0.113 0 -13.256
1 10 3000 5 350.77 0.129 0 -34.304
1 10 3000 5 301.21 0.110 0 -11.988
1 10 3000 5 419.38 0.117 0 -8.100
1 10 3000 5 295.79 0.122 0 -40.460
1 10 3000 10 345.26 0.113 0 -19.944
1 10 3000 10 460.34 0.121 0 -4.608
1 10 3000 10 325.09 0.133 0 -24.704
1 10 3000 10 404.40 0.114 0 -15.500
1 10 3000 10 380.36 0.115 0 -17.124
1 10 3000 10 339.18 0.153 0 -5.988
1 10 3000 10 392.32 0.129 0 -7.196
1 10 3000 10 354.36 0.132 0 -27.612
1 10 3000 10 401.43 0.113 0 -15.468
1 10 3000 10 350.41 0.119 1 -23.732
1 10 3000 10 344.85 0.127 0 -15.016
1 10 3000 10 394.05 0.124 0 -21.592
1 10 3000 10 284.17 0.119 0 -29.352
1 10 3000 10 256.12 0.116 0 -27.704
1 10 3000 10 332.93 0.176 1 -22.292
1 10 3000 10 384.77 0.112 0 -6.048
1 10 3000 10 262.13 0.123 0 -17.076
1 10 3000 10 312.51 0.128 0 -10.296
1 10 3000 10 350.80 0.113 0 -25.372
1 10 3000 10 294.53 0.124 0 -25.652
1 10 3000 10 323.65 0.118 0 -13.820
1 10 3000 10 434.21 0.130 0 -15.592
1 10 3000 10 339.78 0.111 0 -28.356
1 10 3000 10 276.17 0.109 0 -24.452
1 10 3000 10 375.69 0.120 0 -15.640
1 10 3000 10 264.48 0.129 0 -23.896
1 10 3000 10 260.35 0.130 0 -23.300
1 10 3000 10 336.02 0.130 0 -29.296
1 10 3000 10 316.97 0.112 0 -16.436
1 10 3000 10 377.42 0.114 0 -29.688
1 10 3000 10 344.84 0.125 0 -16.744
1 10 3000 10 263.89 0.116 0 -21.924
1 10 3000 10 291.16 0.114 0 -13.752
1 10 3000 10 320.62 0.147 0 -22.360
1 10 3000 10 278.15 0.134 0 -19.116
1 10 3000 10 372.00 0.121 0 -12.200
1 10 3000 10 222.09 0.131 0 -17.968
1 10 3000 10 250.68 0.121 0 -27.020
1 10 3000 10 363.60 0.113 0 -24.060
1 10 3000 10 386.78 0.117 0 -19.940
1 10 3000 10 322.73 0.138 0 -20.728
1 10 3000 10 338.22 0.111 0 -8.384
1 10 3000 10 284.19 0.114 0 -27.124
1 10 3000 10 327.19 0.113 0 -22.192
1 10 3000 10 326.61 0.113 0 -18.256
1 10 3000 10 248.13 0.119 1 -21.720
1 10 3000 10 343.05 0.130 0 -26.468
1 10 3000 10 383.23 0.132 0 -16.544
1 10 3000 10 288.81 0.120 0 -21.380
1 10 3000 10 285.09 0.117 0 -28.600
1 10 3000 10 305.58 0.168 0 -9.500
1 10 3000 10 222.25 0.109 1 -24.064
1 10 3000 10 448.06 0.114 0 -9.780
1 10 3000 10 393.24 0.107 0 -8.060
1 10 3000 10 350.17 0.108 0 -20.188
1 10 3000 10 353.98 0.116 0 -29.508
1 10 3000 10 391.71 0.139 0 -24.660
1 10 3000 10 350.78 0.118 0 -15.672
1 10 3000 10 376.50 0.112 0 -26.380
1 10 3000 10 371.18 0.117 0 -21.796
1 10 3000 10 334.05 0.122 0 -5.348
1 10 3000 10 342.84 0.125 0 -27.120
1 10 3000 10 322.13 0.112 0 -27.328
1 10 3000 10 286.77 0.130 0 -16.440
1 10 3000 10 309.76 0.124 0 -9.800
1 10 3000 10 238.57 0.119 0 -22.128
1 10 3000 10 331.96 0.122 0 -14.356
1 10 3000 10 355.15 0.120 0 -7.432
1 10 3000 10 308.14 0.125 0 -25.240
1 10 3000 10 417.00 0.120 0 -13.564
1 10 3000 10 381.21 0.131 1 -22.772
1 10 3000 10 371.67 0.137 0 -15.540
1 10 3000 10 480.69 0.125 0 -12.268
1 10 3000 10 387.60 0.119 0 -19.196
1 10 3000 10 288.12 0.116 0 -25.924
1 10 3000 10 346.42 0.115 0 -26.456
1 10 3000 10 375.73 0.116 0 -25.392
1 10 3000 10 334.98 0.132 0 -19.636
1 10 3000 10 367.25 0.132 0 -13.984
1 10 3000 10 263.48 0.111 0 -27.340
1 10 3000 10 451.11 0.124 1 -23.820
1 10 3000 10 296.35 0.169 1 -22.472
1 10 3000 10 379.83 0.125 0 -18.880
1 10 3000 10 280.97 0.111 0 -20.292
1 10 3000 10 289.39 0.120 0 -21.200
1 10 3000 10 280.50 0.121 0 -23.468
1 10 3000 10 373.82 0.125 0 -21.372
1 10 3000 10 304.05 0.116 0 -18.072
1 10 3000 10 430.48 0.112 0 -5.696
1 10 3000 10 233.31 0.110 0 -21.476
1 10 3000 10 388.00 0.119 0 -27.840
1 10 3000 10 239.28 0.118 0 -29.244
1 10 3000 10 403.36 0.122 0 -14.168
1 10 3000 10 395.45 0.109 0 -12.612
1 10 3000 10 307.95 0.129 0 -21.800
1 10 3000 10 272.58 0.124 0 -25.056
1 10 3000 10 342.54 0.118 0 -19.696
1 10 3000 10 318.41 0.131 0 -29.284
1 10 3000 10 258.98 0.124 0 -25.324
1 10 3000 10 362.61 0.115 0 -11.680
1 10 3000 15 290.97 0.133 0 -18.868
1 10 3000 15 157.83 0.122 0 -22.068
1 10 3000 15 219.09 0.127 0 -22.748
1 10 3000 15 320.19 0.118 0 -13.928
1 10 3000 15 325.41 0.116 0 -21.876
1 10 3000 15 494.49 0.156 1 -20.008
1 10 3000 15 417.68 0.124 0 -23.624
1 10 3000 15 235.77 0.118 0 -22.708
1 10 3000 15 444.81 0.117 0 -15.604
1 10 3000 15 263.04 0.120 1 -20.640
1 10 3000 15 277.37 0.123 0 -18.180
1 10 3000 15 413.63 0.123 0 -19.476
1 10 3000 15 449.31 0.124 0 -16.028
1 10 3000 15 409.49 0.118 0 -17.080
1 10 3000 15 387.00 0.122 0 -18.484
1 10 3000 15 334.56 0.111 1 -16.360
1 10 3000 15 343.57 0.122 1 -17.840
1 10 3000 15 275.35 0.119 0 -16.348
1 10 3000 15 342.92 0.110 1 -19.868
1 10 3000 15 291.75 0.127 0 -24.360
1 10 3000 15 227.34 0.114 0 -24.028
1 10 3000 15 327.28 0.117 0 -14.436
1 10 3000 15 199.49 0.133 1 -20.188
1 10 3000 15 310.02 0.121 0 -24.076
1 10 3000 15 334.14 0.110 1 -16.356
1 10 3000 15 370.89 0.120 2 -24.200
1 10 3000 15 335.60 0.112 0 -22.448
1 10 3000 15 479.24 0.122 1 -21.580
1 10 3000 15 377.26 0.117 0 -17.824
1 10 3000 15 334.53 0.112 0 -18.716
1 10 3000 15 463.52 0.111 1 -21.528
1 10 3000 15 300.73 0.108 0 -23.264
1 10 3000 15 380.32 0.114 1 -21.312
1 10 3000 15 443.39 0.130 0 -9.972
1 10 3000 15 346.08 0.109 1 -15.512
1 10 3000 15 367.46 0.115 1 -20.048
1 10 3000 15 415.45 0.115 0 -18.172
1 10 3000 15 411.49 0.106 0 -10.540
1 10 3000 15 321.65 0.114 0 -21.720
1 10 3000 15 453.38 0.109 1 -18.448
1 10 3000 15 354.12 0.110 0 -12.148
1 10 3000 15 212.75 0.126 0 -14.860
1 10 3000 15 294.94 0.113 0 -24.196
1 10 3000 15 328.24 0.109 0 -24.340
1 10 3000 15 417.59 0.110 0 -19.692
1 10 3000 15 383.75 0.137 0 -20.360
1 10 3000 15 387.14 0.177 0 -18.396
1 10 3000 15 370.71 0.198 1 -18.296
1 10 3000 15 371.55 0.126 1 -18.692
1 10 3000 15 352.17 0.173 0 -14.992
1 10 3000 15 363.86 0.200 1 -15.936
1 10 3000 15 387.53 0.164 0 -10.976
1 10 3000 15 418.23 0.130 0 -18.164
1 10 3000 15 365.76 0.132 0 -16.956
1 10 3000 15 359.82 0.162 0 -21.928
1 10 3000 15 335.34 0.172 0 -21.720
1 10 3000 15 322.79 0.167 0 -17.500
1 10 3000 15 318.08 0.195 1 -22.760
1 10 3000 15 324.20 0.169 0 -23.096
1 10 3000 15 268.60 0.144 1 -17.536
1 10 3000 15 367.48 0.114 0 -16.032
1 10 3000 15 393.61 0.124 1 -15.140
1 10 3000 15 254.51 0.140 0 -22.744
1 10 3000 15 379.03 0.127 0 -22.424
1 10 3000 15 248.78 0.120 1 -22.912
1 10 3000 15 378.61 0.117 0 -4.376
1 10 3000 15 284.28 0.118 1 -22.064
1 10 3000 15 453.32 0.121 1 -18.744
1 10 3000 15 326.92 0.111 1 -16.728
1 10 3000 15 359.43 0.107 1 -17.672
1 10 3000 15 278.69 0.122 0 -24.012
1 10 3000 15 319.14 0.108 1 -21.816
1 10 3000 15 395.08 0.109 0 -14.148
1 10 3000 15 308.26 0.115 1 -23.304
1 10 3000 15 336.79 0.121 0 -16.500
1 10 3000 15 308.21 0.115 0 -13.088
1 10 3000 15 326.88 0.112 0 -22.984
1 10 3000 15 259.09 0.128 0 -20.652
1 10 3000 15 314.53 0.111 0 -22.516
1 10 3000 15 283.92 0.139 0 -20.220
1 10 3000 15 357.80 0.108 0 -19.328
1 10 3000 15 418.00 0.114 1 -16.208
1 10 3000 15 449.26 0.111 0 -12.508
1 10 3000 15 372.62 0.113 1 -19.604
1 10 3000 15 290.55 0.124 0 -13.592
1 10 3000 15 416.56 0.126 0 -20.524
1 10 3000 15 381.72 0.120 0 -4.536
1 10 3000 15 361.77 0.113 1 -22.292
1 10 3000 15 358.49 0.129 0 -23.164
1 10 3000 15 342.38 0.113 0 -14.960
1 10 3000 15 352.62 0.119 0 -22.128
1 10 3000 15 320.17 0.114 0 -22.260
1 10 3000 15 345.18 0.107 0 -14.108
1 10 3000 15 372.10 0.110 0 -24.376
1 10 3000 15 400.47 0.119 0 -18.320
1 10 3000 15 463.46 0.122 0 -19.112
1 10 3000 15 316.38 0.109 0 -19.484
1 10 3000 15 413.84 0.112 0 -18.768
1 10 3000 15 376.20 0.129 0 -10.692
1 10 3000 15 262.38 0.140 1 -22.768
1 10 3000 20 425.20 0.121 2 -18.704
