Solver Grids Delta_A Delta_B Pcost Time Restriction1 Restriction2
1 10 500 20 532.20 0.120 5 -7.264
1 10 500 20 443.73 0.110 4 -11.208
1 10 500 20 423.19 0.136 3 -10.428
1 10 500 20 527.65 0.122 4 -13.620
1 10 500 20 435.90 0.131 2 -7.852
1 10 500 20 423.50 0.116 4 -8.964
1 10 500 20 663.88 0.110 6 -8.000
1 10 500 20 504.81 0.119 5 -9.460
1 10 500 20 454.42 0.115 4 -8.788
1 10 500 20 642.90 0.140 4 -11.464
1 10 500 20 534.00 0.157 4 -7.656
1 10 500 25 458.33 0.126 4 -8.976
1 10 500 25 407.86 0.114 2 -8.292
1 10 500 25 527.67 0.110 3 -7.448
1 10 500 25 500.20 0.124 4 -9.224
1 10 500 25 576.68 0.147 3 -9.624
1 10 500 25 389.61 0.128 1 -7.820
1 10 500 25 548.79 0.124 4 -10.104
1 10 500 25 482.13 0.126 4 -8.232
1 10 500 25 557.25 0.123 3 -8.220
1 10 500 25 528.43 0.129 4 -12.084
1 10 500 25 554.74 0.113 5 -6.996
1 10 500 25 537.73 0.111 5 -11.072
1 10 500 25 526.20 0.132 3 -8.820
1 10 500 25 520.68 0.126 5 -6.776
1 10 500 25 401.02 0.129 3 -9.276
1 10 500 25 525.40 0.132 4 -9.144
1 10 500 25 537.34 0.130 3 -10.008
1 10 500 25 465.95 0.141 4 -10.088
1 10 500 25 539.31 0.174 3 -8.660
1 10 500 25 564.16 0.136 3 -10.080
1 10 500 25 592.45 0.112 4 -6.688
1 10 500 25 666.46 0.119 5 -6.928
1 10 500 25 486.96 0.113 3 -9.580
1 10 500 25 580.41 0.113 4 -7.676
1 10 500 25 555.64 0.115 4 -7.352
1 10 500 25 475.26 0.114 4 -12.268
1 10 500 25 468.67 0.114 4 -9.560
1 10 500 25 460.99 0.121 1 -9.208
1 10 500 25 546.50 0.142 3 -10.212
1 10 500 25 505.73 0.143 3 -9.112
1 10 500 25 667.48 0.127 4 -9.308
1 10 500 25 524.67 0.118 4 -10.552
1 10 500 25 514.79 0.120 4 -7.672
1 10 500 25 447.47 0.124 4 -8.196
1 10 500 25 621.02 0.125 4 -11.312
1 10 500 25 502.34 0.113 5 -10.836
1 10 500 25 644.52 0.119 5 -10.972
1 10 500 25 512.92 0.122 4 -7.956
1 10 500 25 487.59 0.113 4 -7.660
1 10 500 25 536.72 0.130 4 -7.692
1 10 500 25 467.70 0.124 3 -10.216
1 10 500 25 513.11 0.111 2 -7.896
1 10 500 25 366.00 0.140 2 -9.188
1 10 500 25 552.67 0.117 3 -11.456
1 10 500 25 539.92 0.144 3 -7.236
1 10 500 25 463.02 0.116 3 -10.552
1 10 500 25 492.32 0.114 5 -10.592
1 10 500 25 558.67 0.117 4 -8.556
1 10 500 25 416.18 0.114 5 -10.552
1 10 500 25 459.53 0.116 3 -11.056
1 10 500 25 499.65 0.124 5 -8.516
1 10 500 25 478.77 0.144 4 -12.112
1 10 500 25 536.73 0.125 3 -11.296
1 10 500 25 468.34 0.116 4 -7.860
1 10 500 25 544.47 0.132 4 -10.092
1 10 500 25 437.86 0.136 3 -9.836
1 10 500 25 522.33 0.120 3 -8.800
1 10 500 25 542.49 0.145 4 -6.396
1 10 500 25 617.07 0.118 4 -9.996
1 10 500 25 536.59 0.124 4 -11.384
1 10 500 25 473.83 0.118 4 -7.840
1 10 500 25 630.20 0.113 4 -10.688
1 10 500 25 528.42 0.130 3 -11.020
1 10 500 25 486.97 0.120 5 -11.232
1 10 500 25 587.84 0.118 6 -7.176
1 10 500 25 583.97 0.133 5 -6.172
1 10 500 25 470.73 0.126 4 -8.196
1 10 500 25 528.05 0.119 4 -8.520
1 10 500 25 665.24 0.129 4 -10.148
1 10 500 25 529.31 0.124 3 -11.700
1 10 500 25 542.85 0.143 3 -9.864
1 10 500 25 590.94 0.125 6 -8.352
1 10 500 25 522.26 0.142 5 -11.552
1 10 500 25 531.52 0.119 3 -9.508
1 10 500 25 502.23 0.123 4 -9.420
1 10 500 25 598.70 0.125 5 -10.172
1 10 500 25 544.32 0.114 4 -7.516
1 10 500 25 531.27 0.131 3 -7.160
1 10 500 25 412.43 0.115 4 -10.120
1 10 500 25 533.86 0.126 4 -8.236
1 10 500 25 583.77 0.161 3 -6.996
1 10 500 25 449.02 0.139 4 -10.844
1 10 500 25 553.29 0.152 4 -6.880
1 10 500 25 554.58 0.126 4 -11.268
1 10 500 25 553.72 0.130 5 -6.840
1 10 500 25 498.61 0.114 4 -10.904
1 10 500 25 547.68 0.135 5 -8.404
1 10 500 25 476.03 0.114 4 -9.292
1 10 500 25 426.64 0.121 3 -10.520
1 10 500 25 537.20 0.142 3 -7.200
1 10 500 25 493.00 0.130 3 -7.936
1 10 500 25 501.66 0.119 4 -12.116
1 10 500 25 574.94 0.129 4 -11.764
1 10 500 25 564.75 0.114 5 -9.448
1 10 500 25 537.88 0.125 3 -8.544
1 10 500 25 493.96 0.145 3 -6.384
1 10 500 25 612.94 0.113 4 -12.408
1 10 500 25 586.54 0.124 3 -9.988
1 10 500 25 537.16 0.148 4 -9.052
1 10 500 25 620.36 0.160 4 -7.568
1 10 500 30 397.80 0.132 4 -10.240
1 10 500 30 535.67 0.133 3 -10.056
1 10 500 30 395.71 0.118 3 -7.756
1 10 500 30 505.04 0.128 4 -9.232
1 10 500 30 404.46 0.110 3 -10.196
1 10 500 30 549.51 0.131 3 -8.724
1 10 500 30 533.65 0.119 4 -7.744
1 10 500 30 504.28 0.130 3 -10.076
1 10 500 30 561.31 0.114 3 -10.772
1 10 500 30 419.35 0.113 4 -10.084
1 10 500 30 545.41 0.127 3 -11.216
1 10 500 30 579.90 0.128 4 -9.880
1 10 500 30 590.62 0.131 4 -11.056
1 10 500 30 480.21 0.120 4 -9.956
1 10 500 30 400.44 0.166 4 -7.732
1 10 500 30 502.62 0.141 4 -8.940
1 10 500 30 443.99 0.121 3 -7.192
1 10 500 30 498.58 0.141 4 -9.560
1 10 500 30 532.05 0.134 4 -9.532
1 10 500 30 447.48 0.116 4 -8.488
1 10 500 30 628.19 0.124 3 -10.840
1 10 500 30 571.38 0.119 6 -8.772
1 10 500 30 527.79 0.115 4 -11.268
1 10 500 30 474.48 0.122 3 -7.824
1 10 500 30 398.60 0.143 4 -7.808
1 10 500 30 583.96 0.136 4 -8.476
1 10 500 30 538.76 0.121 3 -10.904
1 10 500 30 465.00 0.131 3 -10.416
1 10 500 30 531.78 0.170 5 -10.856
1 10 500 30 461.08 0.113 4 -8.528
1 10 500 30 519.28 0.111 4 -9.628
1 10 500 30 434.35 0.117 4 -8.296
1 10 500 30 471.72 0.113 4 -8.928
1 10 500 30 534.68 0.127 4 -11.744
1 10 500 30 624.41 0.106 4 -6.764
1 10 500 30 526.51 0.114 3 -11.104
1 10 500 30 569.86 0.118 5 -8.628
1 10 500 30 534.70 0.130 4 -9.492
1 10 500 30 624.75 0.123 4 -9.880
1 10 500 30 531.41 0.110 3 -10.300
1 10 500 30 593.50 0.128 5 -11.328
1 10 500 30 539.60 0.121 4 -7.312
1 10 500 30 651.20 0.118 5 -9.932
1 10 500 30 547.82 0.121 3 -11.232
1 10 500 30 488.30 0.124 3 -8.200
1 10 500 30 586.71 0.116 4 -10.508
1 10 500 30 547.33 0.126 3 -7.468
1 10 500 30 435.89 0.123 5 -10.964
1 10 500 30 627.14 0.118 3 -8.628
1 10 500 30 411.32 0.140 4 -10.196
1 10 500 30 566.47 0.141 3 -7.376
1 10 500 30 634.71 0.112 4 -12.324
1 10 500 30 551.93 0.123 3 -9.008
1 10 500 30 584.50 0.144 3 -9.048
1 10 500 30 473.04 0.142 4 -10.188
1 10 500 30 573.71 0.123 3 -8.352
1 10 500 30 542.44 0.126 5 -10.724
1 10 500 30 590.65 0.110 5 -10.568
1 10 500 30 604.84 0.129 4 -10.116
1 10 500 30 536.71 0.117 4 -12.564
1 10 500 30 485.38 0.127 4 -9.572
1 10 500 30 519.77 0.125 5 -10.092
1 10 500 30 461.16 0.116 4 -10.312
1 10 500 30 631.70 0.130 4 -10.716
1 10 500 30 477.88 0.134 3 -10.276
1 10 500 30 569.97 0.129 4 -9.388
1 10 500 30 496.99 0.123 4 -8.528
1 10 500 30 523.19 0.122 4 -10.932
1 10 500 30 515.79 0.119 3 -8.156
1 10 500 30 629.71 0.116 4 -8.440
1 10 500 30 493.50 0.119 2 -8.932
1 10 500 30 587.70 0.111 3 -9.848
1 10 500 30 549.39 0.121 4 -10.828
1 10 500 30 511.25 0.148 4 -11.612
1 10 500 30 590.21 0.123 4 -9.404
1 10 500 30 560.80 0.114 5 -12.372
1 10 500 30 577.89 0.125 4 -11.172
1 10 500 30 496.97 0.115 3 -10.516
1 10 500 30 540.10 0.112 3 -10.692
1 10 500 30 390.30 0.133 4 -10.788
1 10 500 30 511.34 0.139 3 -10.412
1 10 500 30 536.55 0.129 5 -8.596
1 10 500 30 534.04 0.131 4 -10.716
1 10 500 30 511.65 0.124 3 -8.060
1 10 500 30 431.25 0.124 3 -9.228
1 10 500 30 546.83 0.120 3 -11.832
1 10 500 30 531.42 0.115 4 -10.820
1 10 500 30 499.59 0.114 3 -8.332
1 10 500 30 563.48 0.120 4 -11.316
1 10 500 30 516.66 0.112 5 -11.336
1 10 500 30 464.74 0.131 5 -9.668
1 10 500 30 470.52 0.119 3 -10.456
1 10 500 30 403.69 0.110 4 -8.312
1 10 500 30 463.09 0.141 3 -9.476
1 10 500 30 552.30 0.134 4 -9.888
1 10 500 30 594.67 0.112 4 -7.916
1 10 500 30 495.88 0.125 4 -9.948
1 10 500 30 625.27 0.127 3 -6.880
1 10 500 30 587.47 0.115 3 -8.304
1 10 500 30 479.69 0.117 4 -12.100
1 10 500 35 526.99 0.129 4 -10.148
1 10 500 35 456.83 0.115 4 -9.880
1 10 500 35 468.27 0.118 4 -10.324
1 10 500 35 540.69 0.118 5 -8.752
1 10 500 35 512.24 0.128 5 -8.568
1 10 500 35 619.17 0.138 4 -8.016
1 10 500 35 586.35 0.157 4 -10.516
1 10 500 35 526.74 0.115 3 -9.504
1 10 500 35 642.87 0.114 4 -7.792
1 10 500 35 547.45 0.128 5 -7.340
1 10 500 35 651.74 0.126 5 -11.100
1 10 500 35 471.47 0.127 3 -9.144
1 10 500 35 546.37 0.121 4 -8.480
1 10 500 35 668.02 0.135 5 -8.316
1 10 500 35 549.86 0.129 4 -8.932
1 10 500 35 446.08 0.127 3 -8.740
1 10 500 35 531.45 0.112 4 -7.912
1 10 500 35 586.11 0.107 5 -8.804
1 10 500 35 560.34 0.116 5 -10.900
1 10 500 35 592.78 0.135 4 -8.300
1 10 500 35 535.53 0.135 3 -8.292
1 10 500 35 517.88 0.121 4 -10.440
1 10 500 35 616.39 0.125 4 -8.628
1 10 500 35 470.99 0.123 4 -10.100
1 10 500 35 593.11 0.113 4 -9.596
1 10 500 35 474.29 0.119 3 -11.544
1 10 500 35 482.17 0.123 2 -9.400
1 10 500 35 639.41 0.111 4 -10.856
1 10 500 35 472.91 0.126 3 -9.780
1 10 500 35 580.81 0.115 5 -8.776
1 10 500 35 544.76 0.123 3 -10.312
1 10 500 35 397.78 0.126 4 -10.592
1 10 500 35 629.27 0.124 4 -9.476
1 10 500 35 478.08 0.117 4 -10.652
1 10 500 35 587.83 0.110 5 -8.892
1 10 500 35 484.09 0.140 4 -9.204
1 10 500 35 517.61 0.135 3 -10.172
1 10 500 35 478.83 0.110 4 -7.668
1 10 500 35 594.32 0.131 4 -10.480
1 10 500 35 537.38 0.146 3 -8.996
1 10 500 35 409.93 0.131 5 -9.772
1 10 500 35 544.32 0.129 3 -9.132
1 10 500 35 525.51 0.110 3 -9.052
1 10 500 35 612.54 0.109 4 -7.348
1 10 500 35 461.80 0.128 4 -10.548
1 10 500 35 581.48 0.120 5 -9.184
1 10 500 35 560.16 0.124 4 -9.520
1 10 500 35 411.49 0.135 2 -8.824
1 10 500 35 602.88 0.113 4 -9.732
1 10 500 35 533.52 0.130 5 -7.984
1 10 500 35 457.39 0.121 4 -10.136
1 10 500 35 558.79 0.137 3 -10.480
1 10 500 35 378.59 0.128 4 -10.780
1 10 500 35 477.26 0.112 4 -10.516
1 10 500 35 507.58 0.117 4 -11.004
1 10 500 35 487.37 0.141 5 -9.284
1 10 500 35 463.86 0.144 2 -8.240
1 10 500 35 528.50 0.133 4 -9.716
1 10 500 35 573.87 0.113 4 -9.572
1 10 500 35 545.97 0.119 3 -11.296
1 10 500 35 530.11 0.118 4 -10.340
1 10 500 35 648.97 0.131 5 -10.940
1 10 500 35 484.63 0.121 3 -10.960
1 10 500 35 486.94 0.121 5 -9.216
1 10 500 35 568.62 0.119 4 -9.548
1 10 500 35 518.56 0.132 4 -10.896
1 10 500 35 502.87 0.119 3 -10.936
1 10 500 35 591.16 0.122 4 -7.952
1 10 500 35 407.19 0.114 4 -9.000
1 10 500 35 477.55 0.137 4 -5.556
1 10 500 35 445.91 0.141 4 -8.024
1 10 500 35 430.63 0.133 4 -8.312
1 10 500 35 668.32 0.130 5 -5.576
1 10 500 35 520.54 0.113 5 -9.700
1 10 500 35 531.26 0.128 3 -10.928
1 10 500 35 513.03 0.142 4 -9.620
1 10 500 35 492.97 0.136 3 -7.328
1 10 500 35 614.62 0.126 3 -8.584
1 10 500 35 620.41 0.139 4 -11.780
1 10 500 35 481.97 0.125 3 -10.076
1 10 500 35 463.00 0.122 3 -6.864
1 10 500 35 507.22 0.121 5 -10.608
1 10 500 35 573.37 0.125 5 -7.360
1 10 500 35 422.21 0.119 4 -9.204
1 10 500 35 560.08 0.118 4 -9.656
1 10 500 35 619.04 0.118 4 -9.484
1 10 500 35 606.78 0.121 3 -10.244
1 10 500 35 459.75 0.115 4 -10.404
1 10 500 35 403.15 0.121 4 -9.572
1 10 500 35 586.99 0.116 3 -10.560
1 10 500 35 642.21 0.117 4 -7.160
1 10 500 35 509.97 0.127 5 -10.760
1 10 500 35 526.99 0.129 4 -8.060
1 10 500 35 580.60 0.118 3 -7.288
1 10 500 35 411.53 0.136 3 -10.648
1 10 500 35 485.23 0.128 4 -9.164
1 10 500 35 631.67 0.138 4 -10.340
1 10 500 35 624.29 0.129 4 -7.028
1 10 500 35 484.74 0.116 5 -9.700
1 10 500 35 498.72 0.132 3 -9.424
1 10 500 40 470.79 0.118 3 -8.156
1 10 500 40 451.22 0.124 4 -10.396
1 10 500 40 592.26 0.129 3 -7.680
1 10 500 40 549.57 0.118 5 -8.192
1 10 500 40 595.95 0.136 4 -7.904
1 10 500 40 464.23 0.124 5 -10.056
1 10 500 40 540.05 0.128 3 -10.832
1 10 500 40 559.86 0.133 5 -8.140
1 10 500 40 554.46 0.121 3 -9.668
1 10 500 40 677.15 0.126 4 -8.432
1 10 500 40 439.26 0.169 3 -9.964
1 10 500 40 472.27 0.114 4 -8.588
1 10 500 40 503.35 0.117 4 -7.296
1 10 500 40 522.35 0.170 4 -9.268
1 10 500 40 556.21 0.168 3 -9.144
1 10 500 40 422.26 0.154 3 -10.080
1 10 500 40 502.89 0.130 3 -9.132
1 10 500 40 568.32 0.112 4 -10.020
1 10 500 40 478.78 0.113 5 -7.556
1 10 500 40 549.18 0.113 3 -7.872
1 10 500 40 550.10 0.118 3 -8.684
1 10 500 40 536.64 0.117 4 -9.788
1 10 500 40 547.90 0.125 3 -10.288
1 10 500 40 545.11 0.131 3 -9.200
1 10 500 40 455.84 0.138 3 -10.532
1 10 500 40 373.69 0.127 4 -9.768
1 10 500 40 547.44 0.151 3 -10.000
1 10 500 40 626.59 0.147 4 -10.080
1 10 500 40 569.12 0.124 4 -10.616
1 10 500 40 468.99 0.125 3 -7.552
1 10 500 40 520.35 0.110 5 -9.132
1 10 500 40 529.53 0.121 4 -7.796
1 10 500 40 454.33 0.121 3 -8.724
1 10 500 40 516.69 0.122 4 -7.972
1 10 500 40 518.61 0.107 4 -9.144
1 10 500 40 660.61 0.122 5 -8.120
1 10 500 40 483.92 0.115 3 -9.176
1 10 500 40 599.96 0.124 3 -8.504
1 10 500 40 669.91 0.109 5 -7.712
1 10 500 40 492.04 0.110 3 -10.376
1 10 500 40 590.31 0.121 3 -8.108
1 10 500 40 517.07 0.120 3 -8.512
1 10 500 40 471.92 0.123 5 -8.736
1 10 500 40 551.08 0.126 4 -9.644
1 10 500 40 620.48 0.124 4 -9.828
1 10 500 40 525.53 0.130 3 -9.376
1 10 500 40 529.73 0.111 4 -9.120
1 10 500 40 542.09 0.142 4 -9.644
1 10 500 40 527.75 0.152 4 -8.112
1 10 500 40 601.97 0.148 3 -11.264
1 10 500 40 650.99 0.121 5 -9.256
1 10 500 40 512.16 0.141 4 -7.108
1 10 500 40 393.41 0.131 3 -8.908
1 10 500 40 509.80 0.130 3 -9.464
1 10 500 40 525.74 0.129 4 -9.568
1 10 500 40 510.67 0.133 4 -9.116
1 10 500 40 557.66 0.118 4 -8.556
1 10 500 40 403.69 0.119 4 -8.552
1 10 500 40 592.26 0.127 3 -9.024
1 10 500 40 415.96 0.123 3 -10.288
1 10 500 40 503.00 0.120 2 -7.720
1 10 500 40 582.99 0.122 4 -9.812
1 10 500 40 452.67 0.121 4 -10.104
1 10 500 40 543.76 0.142 3 -9.064
1 10 500 40 459.23 0.115 4 -8.604
1 10 500 40 556.36 0.111 4 -7.492
1 10 500 40 595.05 0.119 3 -6.740
1 10 500 40 605.65 0.121 3 -10.452
1 10 500 40 513.35 0.108 4 -8.860
1 10 500 40 552.96 0.125 4 -8.056
1 10 500 40 517.61 0.117 4 -7.752
1 10 500 40 530.51 0.130 4 -10.212
1 10 500 40 525.69 0.126 4 -8.696
1 10 500 40 661.13 0.122 5 -7.628
1 10 500 40 551.54 0.134 4 -8.956
1 10 500 40 436.71 0.128 5 -10.008
1 10 500 40 528.44 0.135 3 -10.396
1 10 500 40 571.31 0.112 4 -9.156
1 10 500 40 536.46 0.113 3 -8.056
1 10 500 40 551.54 0.128 6 -7.352
1 10 500 40 456.06 0.120 5 -7.612
1 10 500 40 568.99 0.125 3 -9.364
1 10 500 40 474.50 0.122 3 -8.036
1 10 500 40 605.12 0.127 4 -10.164
1 10 500 40 605.57 0.118 3 -8.696
1 10 500 40 691.15 0.127 4 -9.440
1 10 500 40 600.07 0.119 4 -9.032
1 10 500 40 546.48 0.128 3 -7.976
1 10 500 40 517.52 0.114 5 -8.152
1 10 500 40 464.11 0.113 2 -8.432
1 10 500 40 477.47 0.134 4 -8.888
1 10 500 40 462.58 0.113 4 -9.668
1 10 500 40 620.60 0.120 5 -6.820
1 10 500 40 561.06 0.121 4 -9.744
1 10 500 40 629.37 0.115 4 -11.628
1 10 500 40 479.11 0.121 2 -9.800
1 10 500 40 510.36 0.133 4 -9.164
1 10 500 40 443.67 0.116 4 -8.804
1 10 500 40 479.98 0.130 3 -9.484
1 10 500 40 573.72 0.161 5 -6.068
1 10 500 45 569.15 0.124 4 -7.656
1 10 500 45 515.39 0.140 4 -7.984
1 10 500 45 403.72 0.116 4 -8.612
1 10 500 45 584.22 0.114 4 -10.044
1 10 500 45 602.95 0.125 5 -9.700
1 10 500 45 584.89 0.118 3 -7.480
1 10 500 45 538.46 0.133 4 -9.596
1 10 500 45 597.24 0.125 3 -9.424
1 10 500 45 519.03 0.133 3 -9.148
1 10 500 45 552.18 0.137 4 -9.336
1 10 500 45 500.48 0.137 4 -9.128
1 10 500 45 563.79 0.142 4 -9.592
1 10 500 45 551.41 0.129 3 -9.436
1 10 500 45 464.20 0.134 4 -7.880
1 10 500 45 607.00 0.124 3 -7.140
1 10 500 45 521.77 0.137 4 -9.400
1 10 500 45 471.54 0.165 3 -8.856
1 10 500 45 533.77 0.139 4 -9.824
1 10 500 45 654.31 0.156 5 -8.196
1 10 500 45 515.57 0.119 5 -9.104
1 10 500 45 658.63 0.136 4 -9.048
1 10 500 45 496.75 0.142 3 -8.920
1 10 500 45 575.69 0.126 4 -10.268
1 10 500 45 576.33 0.137 4 -9.416
1 10 500 45 476.84 0.136 5 -8.640
1 10 500 45 466.11 0.144 4 -8.440
1 10 500 45 403.58 0.132 4 -9.472
1 10 500 45 491.36 0.143 3 -9.564
1 10 500 45 638.22 0.123 3 -8.668
1 10 500 45 634.16 0.129 4 -12.856
1 10 500 45 431.50 0.117 4 -9.436
1 10 500 45 540.51 0.136 4 -10.036
1 10 500 45 535.50 0.125 4 -9.032
1 10 500 45 468.53 0.124 4 -7.860
1 10 500 45 538.19 0.124 3 -6.668
1 10 500 45 471.24 0.140 3 -8.036
1 10 500 45 583.35 0.119 3 -7.984
1 10 500 45 498.46 0.134 3 -7.744
1 10 500 45 606.41 0.129 4 -9.312
1 10 500 45 625.35 0.120 4 -9.520
1 10 500 45 520.31 0.120 3 -8.204
1 10 500 45 559.88 0.133 5 -10.896
1 10 500 45 493.36 0.133 4 -9.912
1 10 500 45 483.88 0.121 4 -10.312
1 10 500 45 567.55 0.120 4 -8.068
1 10 500 45 587.95 0.123 4 -7.836
1 10 500 45 575.49 0.119 4 -7.884
1 10 500 45 567.68 0.131 5 -6.760
1 10 500 45 491.80 0.120 2 -9.352
1 10 500 45 377.56 0.139 4 -7.360
1 10 500 45 589.43 0.123 3 -9.012
1 10 500 45 573.15 0.127 4 -10.284
1 10 500 45 612.30 0.124 5 -10.072
1 10 500 45 547.24 0.135 3 -9.020
1 10 500 45 659.64 0.124 5 -8.164
1 10 500 45 530.24 0.145 4 -7.620
1 10 500 45 604.63 0.126 3 -8.488
1 10 500 45 683.93 0.119 4 -7.892
1 10 500 45 562.79 0.142 4 -9.484
1 10 500 45 523.55 0.130 4 -7.504
1 10 500 45 473.59 0.117 4 -8.956
1 10 500 45 575.12 0.130 4 -9.644
1 10 500 45 541.56 0.130 3 -8.956
1 10 500 45 440.11 0.144 3 -8.684
1 10 500 45 569.43 0.118 4 -8.092
1 10 500 45 575.92 0.116 4 -7.552
1 10 500 45 472.95 0.115 4 -7.564
1 10 500 45 495.06 0.120 5 -9.268
1 10 500 45 538.50 0.129 4 -10.792
1 10 500 45 451.92 0.131 4 -7.976
1 10 500 45 677.57 0.147 4 -7.036
1 10 500 45 554.19 0.125 3 -8.240
1 10 500 45 533.65 0.128 3 -9.396
1 10 500 45 527.15 0.126 4 -8.720
1 10 500 45 472.59 0.133 2 -7.912
1 10 500 45 479.70 0.133 3 -9.584
1 10 500 45 507.87 0.128 4 -8.224
1 10 500 45 561.74 0.129 5 -7.472
1 10 500 45 523.39 0.143 4 -7.776
1 10 500 45 608.01 0.120 3 -7.756
1 10 500 45 466.66 0.124 3 -9.664
1 10 500 45 533.52 0.118 5 -9.996
1 10 500 45 590.16 0.120 4 -9.468
1 10 500 45 577.60 0.129 4 -7.532
1 10 500 45 397.34 0.127 5 -10.008
1 10 500 45 555.64 0.122 4 -8.884
1 10 500 45 569.14 0.115 5 -9.932
1 10 500 45 430.19 0.117 2 -8.472
1 10 500 45 545.65 0.137 4 -6.400
1 10 500 45 545.15 0.125 4 -8.372
1 10 500 45 598.26 0.148 4 -8.604
1 10 500 45 531.92 0.136 3 -9.644
1 10 500 45 721.63 0.122 4 -9.400
1 10 500 45 532.53 0.178 3 -7.188
1 10 500 45 500.17 0.121 3 -9.204
1 10 500 45 543.24 0.124 4 -8.064
1 10 500 45 507.29 0.113 4 -8.964
1 10 500 45 541.33 0.118 4 -9.228
1 10 500 45 427.08 0.118 3 -7.796
1 10 500 45 489.04 0.121 4 -9.304
1 10 500 50 717.90 0.110 5 -7.196
1 10 500 50 489.96 0.111 4 -8.384
1 10 500 50 539.20 0.120 4 -9.596
1 10 500 50 568.57 0.116 4 -9.300
1 10 500 50 702.45 0.114 4 -7.780
1 10 500 50 620.30 0.118 4 -7.380
1 10 500 50 638.49 0.111 5 -7.624
1 10 500 50 522.48 0.111 5 -9.400
1 10 500 50 538.83 0.114 4 -6.932
1 10 500 50 439.73 0.120 4 -8.856
1 10 500 50 487.80 0.128 3 -5.888
1 10 500 50 605.90 0.112 3 -8.556
1 10 500 50 570.40 0.150 4 -8.704
1 10 500 50 561.84 0.109 5 -9.176
1 10 500 50 441.75 0.126 3 -9.340
1 10 500 50 591.84 0.115 3 -9.292
1 10 500 50 469.97 0.115 2 -9.840
1 10 500 50 597.08 0.114 3 -9.072
1 10 500 50 470.04 0.119 3 -9.588
1 10 500 50 542.91 0.121 3 -7.480
1 10 500 50 525.00 0.110 4 -9.296
1 10 500 50 572.77 0.123 5 -8.412
1 10 500 50 457.07 0.127 4 -9.568
1 10 500 50 570.33 0.120 4 -7.192
1 10 500 50 622.50 0.114 5 -8.268
1 10 500 50 451.34 0.111 2 -9.040
1 10 500 50 650.73 0.120 3 -9.376
1 10 500 50 531.44 0.112 4 -9.492
1 10 500 50 508.82 0.129 4 -8.108
1 10 500 50 618.41 0.117 4 -9.948
1 10 500 50 474.52 0.114 4 -9.608
1 10 500 50 601.58 0.126 5 -9.212
1 10 500 50 513.87 0.130 4 -8.012
1 10 500 50 583.48 0.117 4 -9.532
1 10 500 50 469.22 0.121 3 -9.220
1 10 500 50 395.78 0.127 5 -8.676
1 10 500 50 604.28 0.110 5 -8.620
1 10 500 50 620.32 0.123 4 -7.148
1 10 500 50 615.58 0.118 4 -9.372
1 10 500 50 640.83 0.113 4 -6.712
1 10 500 50 448.32 0.112 3 -9.164
1 10 500 50 474.01 0.112 4 -9.256
1 10 500 50 631.38 0.121 4 -11.036
1 10 500 50 518.65 0.116 4 -8.856
1 10 500 50 674.09 0.123 4 -9.456
1 10 500 50 603.72 0.131 3 -6.596
1 10 500 50 664.36 0.113 4 -8.752
1 10 500 50 637.78 0.113 3 -9.460
1 10 500 50 558.91 0.125 5 -8.416
1 10 500 50 481.84 0.116 5 -8.816
1 10 500 50 485.13 0.113 5 -6.312
1 10 500 50 362.33 0.109 5 -9.360
1 10 500 50 480.50 0.129 4 -9.268
1 10 500 50 545.71 0.131 4 -8.336
1 10 500 50 436.01 0.112 4 -7.312
1 10 500 50 624.20 0.113 4 -9.064
1 10 500 50 401.80 0.113 4 -10.008
1 10 500 50 498.55 0.121 3 -9.072
1 10 500 50 551.99 0.124 3 -9.188
1 10 500 50 579.21 0.123 5 -7.116
1 10 500 50 472.21 0.130 4 -6.232
1 10 500 50 537.05 0.130 3 -7.140
1 10 500 50 533.98 0.115 4 -6.756
1 10 500 50 480.48 0.117 3 -9.452
1 10 500 50 678.20 0.117 4 -8.400
1 10 500 50 353.93 0.117 3 -9.184
1 10 500 50 550.41 0.120 3 -8.264
1 10 500 50 448.07 0.129 3 -9.444
1 10 500 50 549.01 0.131 2 -9.944
1 10 500 50 493.49 0.114 2 -6.956
1 10 500 50 477.85 0.112 3 -8.664
1 10 500 50 591.23 0.111 4 -7.964
1 10 500 50 576.81 0.108 4 -9.536
1 10 500 50 520.63 0.119 4 -7.904
1 10 500 50 547.67 0.137 4 -9.328
1 10 500 50 470.51 0.116 4 -9.140
1 10 500 50 544.17 0.128 4 -8.920
1 10 500 50 504.30 0.114 3 -8.468
1 10 500 50 531.96 0.115 5 -7.216
1 10 500 50 582.66 0.108 3 -8.028
1 10 500 50 529.78 0.115 4 -6.608
1 10 500 50 526.42 0.125 4 -9.240
1 10 500 50 506.62 0.113 4 -9.392
1 10 500 50 656.28 0.114 4 -9.936
1 10 500 50 588.49 0.121 4 -7.984
1 10 500 50 595.41 0.107 5 -8.900
1 10 500 50 545.67 0.111 4 -8.068
1 10 500 50 516.63 0.121 4 -8.876
1 10 500 50 592.77 0.125 4 -9.216
1 10 500 50 632.05 0.115 6 -7.876
1 10 500 50 553.49 0.109 2 -8.500
1 10 500 50 595.02 0.109 3 -7.304
1 10 500 50 560.80 0.146 4 -6.920
1 10 500 50 466.38 0.123 3 -9.028
1 10 500 50 657.86 0.114 5 -9.056
1 10 500 50 580.47 0.131 4 -7.752
