Solver Grids Delta_A Delta_B Pcost Time Restriction1 Restriction2
1 10 6500 15 421.11 0.148 0 -13.172
1 10 6500 15 350.27 0.151 0 -4.984
1 10 6500 15 260.98 0.117 1 -35.304
1 10 6500 15 264.29 0.119 0 -25.720
1 10 6500 15 324.65 0.112 0 -14.644
1 10 6500 15 371.31 0.141 0 -15.308
1 10 6500 15 408.46 0.122 0 -17.776
1 10 6500 15 367.81 0.128 0 -12.088
1 10 6500 15 408.39 0.124 0 -22.476
1 10 6500 15 360.84 0.121 0 -18.084
1 10 6500 15 460.68 0.122 0 -2.684
1 10 6500 15 390.43 0.118 0 -26.912
1 10 6500 15 348.23 0.134 0 -25.072
1 10 6500 15 350.39 0.114 0 -7.744
1 10 6500 15 294.85 0.115 0 -21.896
1 10 6500 15 215.28 0.119 0 -32.240
1 10 6500 15 214.59 0.126 0 -28.988
1 10 6500 15 354.85 0.125 0 -17.660
1 10 6500 15 419.33 0.115 0 -11.000
1 10 6500 15 400.97 0.119 0 -6.800
1 10 6500 15 343.62 0.119 0 -15.152
1 10 6500 15 222.24 0.129 0 -4.532
1 10 6500 15 247.05 0.143 0 -13.504
1 10 6500 15 358.24 0.114 0 -24.348
1 10 6500 15 285.44 0.118 0 -21.144
1 10 6500 15 412.08 0.119 0 -15.484
1 10 6500 15 229.49 0.117 0 -19.548
1 10 6500 15 475.94 0.115 0 1.108
1 10 6500 15 300.58 0.109 0 -23.672
1 10 6500 15 325.22 0.115 0 -29.832
1 10 6500 15 449.23 0.116 0 -9.604
1 10 6500 15 290.65 0.122 0 -25.016
1 10 6500 15 357.22 0.129 0 -16.352
1 10 6500 15 420.39 0.124 0 -7.744
1 10 6500 15 287.38 0.113 0 -10.984
1 10 6500 15 278.41 0.115 0 -23.016
1 10 6500 15 303.44 0.125 0 -10.916
1 10 6500 15 317.95 0.129 0 -27.496
1 10 6500 15 342.69 0.113 0 -26.776
1 10 6500 15 274.76 0.114 0 -33.572
1 10 6500 15 312.09 0.118 0 -25.680
1 10 6500 15 302.71 0.114 0 -32.016
1 10 6500 15 326.79 0.127 0 -4.744
1 10 6500 15 362.54 0.123 0 -18.220
1 10 6500 15 396.89 0.138 0 -15.640
1 10 6500 15 285.56 0.138 0 -28.132
1 10 6500 15 439.87 0.134 0 -6.832
1 10 6500 15 322.07 0.125 0 -27.128
1 10 6500 15 426.17 0.117 0 -20.452
1 10 6500 15 429.32 0.127 0 -2.076
1 10 6500 15 347.49 0.118 0 -7.108
1 10 6500 15 334.17 0.134 0 -14.936
1 10 6500 16 252.18 0.125 0 -23.376
1 10 6500 16 417.38 0.112 0 -17.296
1 10 6500 16 335.67 0.122 0 -14.100
1 10 6500 16 302.93 0.134 0 -5.684
1 10 6500 16 416.55 0.114 0 -32.132
1 10 6500 16 458.37 0.123 0 -13.900
1 10 6500 16 310.00 0.146 0 -16.272
1 10 6500 16 366.99 0.155 0 -27.332
1 10 6500 16 377.00 0.131 0 -12.064
1 10 6500 16 236.42 0.122 0 -34.352
1 10 6500 16 344.23 0.114 0 -22.708
1 10 6500 16 412.20 0.125 0 -8.688
1 10 6500 16 361.69 0.117 0 -8.808
1 10 6500 16 432.39 0.119 0 -9.720
1 10 6500 16 272.08 0.123 0 -33.260
1 10 6500 16 380.38 0.121 0 -19.516
1 10 6500 16 332.38 0.129 0 -22.308
1 10 6500 16 247.54 0.116 0 -17.808
1 10 6500 16 285.41 0.148 0 -19.456
1 10 6500 16 374.05 0.125 0 -21.084
1 10 6500 16 305.40 0.133 0 -21.920
1 10 6500 16 288.91 0.117 0 -23.220
1 10 6500 16 392.70 0.122 0 -11.312
1 10 6500 16 471.96 0.121 0 -6.688
1 10 6500 16 389.01 0.122 0 -20.176
1 10 6500 16 394.23 0.149 0 -24.904
1 10 6500 16 314.21 0.119 0 -13.840
1 10 6500 16 347.83 0.115 0 -18.764
1 10 6500 16 326.61 0.132 0 -31.616
1 10 6500 16 331.91 0.136 0 -26.368
1 10 6500 16 309.52 0.116 0 -24.968
1 10 6500 16 353.54 0.124 0 -20.856
1 10 6500 16 356.69 0.139 0 -15.440
1 10 6500 16 324.29 0.150 0 -16.392
1 10 6500 16 451.76 0.128 0 -3.336
1 10 6500 16 305.87 0.142 0 -17.480
1 10 6500 16 402.82 0.117 0 -15.564
1 10 6500 16 389.16 0.134 0 -14.360
1 10 6500 16 388.28 0.111 0 -3.512
1 10 6500 16 326.56 0.137 0 -22.148
1 10 6500 16 423.93 0.117 0 -21.988
1 10 6500 16 328.65 0.129 0 -21.848
1 10 6500 16 318.57 0.126 0 -14.692
1 10 6500 16 263.84 0.124 0 -31.128
1 10 6500 16 320.18 0.143 0 -19.192
1 10 6500 16 361.67 0.123 0 -16.140
1 10 6500 16 209.90 0.139 0 -30.532
1 10 6500 16 441.16 0.112 0 -10.688
1 10 6500 16 340.48 0.114 0 -21.000
1 10 6500 16 299.90 0.123 0 -18.844
1 10 6500 16 455.96 0.125 0 -4.440
1 10 6500 16 269.98 0.125 0 -19.284
1 10 6500 16 314.75 0.133 0 -21.804
1 10 6500 16 378.48 0.121 0 -10.780
1 10 6500 16 259.65 0.142 0 -28.324
1 10 6500 16 356.58 0.138 0 -20.580
1 10 6500 16 287.19 0.132 0 -6.320
1 10 6500 16 247.91 0.123 0 -32.004
1 10 6500 16 323.25 0.131 0 -30.620
1 10 6500 16 271.89 0.142 0 -9.336
1 10 6500 16 347.85 0.130 0 -14.128
1 10 6500 16 321.02 0.157 0 -22.952
1 10 6500 16 179.04 0.112 0 -33.896
1 10 6500 16 428.37 0.111 0 -21.836
1 10 6500 16 369.12 0.143 0 -15.880
1 10 6500 16 391.03 0.119 0 -17.992
1 10 6500 16 341.95 0.128 0 -15.336
1 10 6500 16 367.88 0.114 0 -4.896
1 10 6500 16 456.91 0.121 0 -11.900
1 10 6500 16 279.95 0.118 0 -18.360
1 10 6500 16 343.07 0.130 0 -29.172
1 10 6500 16 447.07 0.117 0 -8.460
1 10 6500 16 358.04 0.127 0 -18.020
1 10 6500 16 212.37 0.124 0 -29.224
1 10 6500 16 248.92 0.147 0 -28.140
1 10 6500 16 360.83 0.148 0 -23.536
1 10 6500 16 380.96 0.123 0 -11.916
1 10 6500 16 488.76 0.128 0 -26.484
1 10 6500 16 416.34 0.123 0 -13.072
1 10 6500 16 330.65 0.113 0 -12.148
1 10 6500 16 370.03 0.147 0 -23.156
1 10 6500 16 361.50 0.126 0 -25.424
1 10 6500 16 361.44 0.142 0 -20.356
1 10 6500 16 300.90 0.129 0 -24.800
1 10 6500 16 280.43 0.113 0 -21.548
1 10 6500 16 455.82 0.111 0 -5.500
1 10 6500 16 399.60 0.140 0 -6.692
1 10 6500 16 396.44 0.131 0 -10.716
1 10 6500 16 385.95 0.135 0 -5.144
1 10 6500 16 344.34 0.127 0 -22.364
1 10 6500 16 382.47 0.124 0 -10.220
1 10 6500 16 406.73 0.145 0 -15.200
1 10 6500 16 400.73 0.137 0 -13.220
1 10 6500 16 360.14 0.131 0 -31.104
1 10 6500 16 423.06 0.123 0 -2.840
1 10 6500 16 283.03 0.115 0 -28.712
1 10 6500 16 364.97 0.114 1 -30.068
1 10 6500 16 339.43 0.139 0 -26.228
1 10 6500 16 244.09 0.145 0 -32.408
1 10 6500 16 238.03 0.134 0 -15.004
1 10 6500 17 396.46 0.130 0 -13.652
1 10 6500 17 331.94 0.113 0 -16.932
1 10 6500 17 445.62 0.140 0 -13.624
1 10 6500 17 250.08 0.149 0 -22.272
1 10 6500 17 268.80 0.113 0 -25.268
1 10 6500 17 383.57 0.117 0 -15.724
1 10 6500 17 367.72 0.111 0 -21.796
1 10 6500 17 411.28 0.110 0 -11.440
1 10 6500 17 370.74 0.145 0 -21.616
1 10 6500 17 355.53 0.108 0 -12.548
1 10 6500 17 418.48 0.107 0 -7.936
1 10 6500 17 379.96 0.128 0 -7.836
1 10 6500 17 331.48 0.118 0 -18.868
1 10 6500 17 360.17 0.109 1 -30.128
1 10 6500 17 413.47 0.106 0 -25.420
1 10 6500 17 349.53 0.108 0 -18.500
1 10 6500 17 389.49 0.122 0 -10.920
1 10 6500 17 347.92 0.122 0 -14.464
1 10 6500 17 390.49 0.107 0 -5.536
1 10 6500 17 389.30 0.110 0 -11.572
1 10 6500 17 283.22 0.105 0 -22.212
1 10 6500 17 376.08 0.129 0 -27.460
1 10 6500 17 320.41 0.111 0 -29.320
1 10 6500 17 346.67 0.105 0 -13.020
1 10 6500 17 315.85 0.110 0 -21.064
1 10 6500 17 274.41 0.111 0 -11.392
1 10 6500 17 349.68 0.109 0 -14.312
1 10 6500 17 362.80 0.109 0 -16.940
1 10 6500 17 369.88 0.117 0 -6.240
1 10 6500 17 407.23 0.118 0 -11.020
1 10 6500 17 256.92 0.109 1 -25.236
1 10 6500 17 356.28 0.106 0 -9.140
1 10 6500 17 266.14 0.124 0 -30.552
1 10 6500 17 220.96 0.134 0 -31.692
1 10 6500 17 424.81 0.119 0 -14.476
1 10 6500 17 350.37 0.120 0 -26.120
1 10 6500 17 381.90 0.119 0 -4.344
1 10 6500 17 362.52 0.117 0 -12.184
1 10 6500 17 331.23 0.109 0 -14.932
1 10 6500 17 336.55 0.106 0 -25.204
1 10 6500 17 355.68 0.109 0 -20.708
1 10 6500 17 408.41 0.109 0 -14.632
1 10 6500 17 309.07 0.106 0 -15.088
1 10 6500 17 366.87 0.122 0 -23.200
1 10 6500 17 234.86 0.119 0 -7.444
1 10 6500 17 302.39 0.109 0 -19.468
1 10 6500 17 314.67 0.113 0 -4.584
1 10 6500 17 329.04 0.114 0 -12.128
1 10 6500 17 280.72 0.113 0 -28.160
1 10 6500 17 346.13 0.110 0 -28.840
1 10 6500 17 369.09 0.107 0 -4.224
1 10 6500 17 396.08 0.132 0 -24.424
1 10 6500 17 234.82 0.115 0 -25.068
1 10 6500 17 431.66 0.128 0 -3.436
1 10 6500 17 357.07 0.122 0 -30.424
1 10 6500 17 271.55 0.108 0 -21.576
1 10 6500 17 283.53 0.121 0 -13.200
1 10 6500 17 296.01 0.128 0 -24.368
1 10 6500 17 281.33 0.119 0 -2.400
1 10 6500 17 188.69 0.130 1 -26.460
1 10 6500 17 441.91 0.133 0 -17.508
1 10 6500 17 390.23 0.110 0 -22.792
1 10 6500 17 348.66 0.112 0 -32.748
1 10 6500 17 376.51 0.108 0 -10.080
1 10 6500 17 372.42 0.108 0 -10.716
1 10 6500 17 405.81 0.110 0 -6.164
1 10 6500 17 367.32 0.123 0 -11.204
1 10 6500 17 254.77 0.119 0 -16.704
1 10 6500 17 373.76 0.115 0 -18.876
1 10 6500 17 431.58 0.121 0 -2.904
1 10 6500 17 368.36 0.115 1 -33.312
1 10 6500 17 356.85 0.108 0 -17.056
1 10 6500 17 401.66 0.116 0 -12.240
1 10 6500 17 388.76 0.151 0 -28.688
1 10 6500 17 276.80 0.113 0 -17.964
1 10 6500 17 245.88 0.109 0 -16.432
1 10 6500 17 358.19 0.109 0 -24.716
1 10 6500 17 320.12 0.110 0 -32.940
1 10 6500 17 315.74 0.120 0 -26.492
1 10 6500 17 269.37 0.118 0 -27.240
1 10 6500 17 240.56 0.105 0 -23.780
1 10 6500 17 361.42 0.121 0 -23.368
1 10 6500 17 360.84 0.108 0 -20.200
1 10 6500 17 299.29 0.111 0 -25.132
1 10 6500 17 351.56 0.114 0 -20.232
1 10 6500 17 277.11 0.136 0 -8.972
1 10 6500 17 311.29 0.144 0 -31.916
1 10 6500 17 259.14 0.112 0 -13.464
1 10 6500 17 263.11 0.115 0 -32.116
1 10 6500 17 250.78 0.113 0 -27.532
1 10 6500 17 463.30 0.107 0 -3.580
1 10 6500 17 240.03 0.141 0 -22.440
1 10 6500 17 321.55 0.110 0 -10.984
1 10 6500 17 335.51 0.111 0 -28.132
1 10 6500 17 380.52 0.110 1 -28.020
1 10 6500 17 345.48 0.107 0 -17.128
1 10 6500 17 293.82 0.118 0 -18.664
1 10 6500 17 432.79 0.111 0 -20.520
1 10 6500 17 324.83 0.110 1 -30.368
1 10 6500 17 240.55 0.114 0 -18.660
1 10 6500 18 251.58 0.109 0 -23.244
1 10 6500 18 302.90 0.113 0 -18.628
1 10 6500 18 300.34 0.109 0 -18.700
1 10 6500 18 446.96 0.118 0 -4.052
1 10 6500 18 436.26 0.121 0 -16.696
1 10 6500 18 307.92 0.113 0 -27.712
1 10 6500 18 306.35 0.111 0 -23.676
1 10 6500 18 277.39 0.111 0 -17.008
1 10 6500 18 387.76 0.125 0 -22.064
1 10 6500 18 252.62 0.129 0 -23.924
1 10 6500 18 315.99 0.111 0 -25.608
1 10 6500 18 295.04 0.117 0 -9.636
1 10 6500 18 306.80 0.107 0 -28.640
1 10 6500 18 414.59 0.117 0 -5.380
1 10 6500 18 308.24 0.112 0 -19.732
1 10 6500 18 409.66 0.108 0 -17.368
1 10 6500 18 301.07 0.108 0 -25.440
1 10 6500 18 335.71 0.109 0 -25.516
1 10 6500 18 232.49 0.105 1 -26.792
1 10 6500 18 372.45 0.111 0 -21.536
1 10 6500 18 378.79 0.112 0 -3.652
1 10 6500 18 304.42 0.113 0 -24.680
1 10 6500 18 339.21 0.118 0 -15.320
1 10 6500 18 276.37 0.110 0 -19.148
1 10 6500 18 397.11 0.110 0 -7.356
1 10 6500 18 300.59 0.127 0 -21.836
1 10 6500 18 316.54 0.124 0 -26.584
1 10 6500 18 464.45 0.109 1 -23.548
1 10 6500 18 328.44 0.112 0 -8.820
1 10 6500 18 192.46 0.123 0 -23.348
1 10 6500 18 277.47 0.111 0 -11.104
1 10 6500 18 425.95 0.109 0 -29.548
1 10 6500 18 342.43 0.145 0 -20.932
1 10 6500 18 426.38 0.119 0 -15.972
1 10 6500 18 291.39 0.107 0 -14.228
1 10 6500 18 320.64 0.108 0 -16.096
1 10 6500 18 239.33 0.107 0 -27.076
1 10 6500 18 381.43 0.112 0 -14.452
1 10 6500 18 278.21 0.112 0 -20.996
1 10 6500 18 416.76 0.110 1 -22.356
1 10 6500 18 391.62 0.111 0 -21.396
1 10 6500 18 380.26 0.115 0 -27.428
1 10 6500 18 371.15 0.120 0 -15.636
1 10 6500 18 205.41 0.108 0 -30.588
1 10 6500 18 263.52 0.107 0 -19.316
1 10 6500 18 333.00 0.118 0 -14.164
1 10 6500 18 332.09 0.119 0 -20.280
1 10 6500 18 366.85 0.118 0 -13.916
1 10 6500 18 276.33 0.119 1 -28.240
1 10 6500 18 358.75 0.123 0 -21.944
1 10 6500 18 338.64 0.136 0 -24.740
1 10 6500 18 322.06 0.114 0 -14.880
1 10 6500 18 349.58 0.108 0 -21.872
1 10 6500 18 371.66 0.120 0 -16.116
1 10 6500 18 364.31 0.122 0 -6.064
1 10 6500 18 381.06 0.110 0 -20.416
1 10 6500 18 226.91 0.111 0 -16.708
1 10 6500 18 353.70 0.111 0 -17.572
1 10 6500 18 438.59 0.108 0 -7.032
1 10 6500 18 273.17 0.117 0 -9.108
1 10 6500 18 368.16 0.119 0 -22.904
1 10 6500 18 375.37 0.129 0 -23.980
1 10 6500 18 286.40 0.122 0 -30.048
1 10 6500 18 419.74 0.116 0 -14.572
1 10 6500 18 217.63 0.110 0 -32.400
1 10 6500 18 305.79 0.127 0 -23.332
1 10 6500 18 397.95 0.108 0 -7.968
1 10 6500 18 348.97 0.109 0 -20.552
1 10 6500 18 463.33 0.123 0 -9.200
1 10 6500 18 302.90 0.116 0 -22.268
1 10 6500 18 289.70 0.113 1 -28.916
1 10 6500 18 274.79 0.120 0 -29.576
1 10 6500 18 439.34 0.120 1 -24.040
1 10 6500 18 431.15 0.124 0 -16.324
1 10 6500 18 233.34 0.111 0 -9.752
1 10 6500 18 448.07 0.106 0 -16.092
1 10 6500 18 336.89 0.118 0 -16.068
1 10 6500 18 462.09 0.121 0 -5.276
1 10 6500 18 362.40 0.113 0 -11.816
1 10 6500 18 394.11 0.109 0 -16.892
1 10 6500 18 354.77 0.108 0 -26.216
1 10 6500 18 283.38 0.117 0 -29.628
1 10 6500 18 317.69 0.112 0 -24.612
1 10 6500 18 346.02 0.105 0 -24.000
1 10 6500 18 247.52 0.112 0 -28.804
1 10 6500 18 362.53 0.117 0 -22.012
1 10 6500 18 447.19 0.120 0 -14.880
1 10 6500 18 380.26 0.111 0 -14.384
1 10 6500 18 444.91 0.108 0 -10.384
1 10 6500 18 340.31 0.128 0 -16.840
1 10 6500 18 282.50 0.135 0 -26.688
1 10 6500 18 379.49 0.119 0 -10.984
1 10 6500 18 262.09 0.111 1 -32.188
1 10 6500 18 329.55 0.115 0 -13.336
1 10 6500 18 399.03 0.119 0 -10.296
1 10 6500 18 254.69 0.113 0 -17.700
1 10 6500 18 278.64 0.108 0 -29.604
1 10 6500 18 420.77 0.120 0 -7.728
1 10 6500 18 384.27 0.108 0 -30.920
1 10 6500 18 488.01 0.108 0 -9.404
1 10 6500 19 291.54 0.129 0 -28.772
1 10 6500 19 286.75 0.112 0 -24.944
1 10 6500 19 285.76 0.110 0 -19.040
1 10 6500 19 316.86 0.120 0 -25.404
1 10 6500 19 328.76 0.108 0 -15.572
1 10 6500 19 202.92 0.115 0 -31.620
1 10 6500 19 388.15 0.119 0 -20.988
1 10 6500 19 444.36 0.122 0 -13.512
1 10 6500 19 353.93 0.109 0 -13.896
1 10 6500 19 426.97 0.137 0 -12.164
1 10 6500 19 273.36 0.123 0 -23.688
1 10 6500 19 359.67 0.109 0 -17.360
1 10 6500 19 314.74 0.129 0 -10.228
1 10 6500 19 401.68 0.117 0 -16.052
1 10 6500 19 423.54 0.131 0 -22.020
1 10 6500 19 457.05 0.111 0 -6.124
1 10 6500 19 430.57 0.117 0 -4.108
1 10 6500 19 235.25 0.128 0 -26.260
1 10 6500 19 363.25 0.110 0 -28.752
1 10 6500 19 355.22 0.110 0 -16.016
1 10 6500 19 274.01 0.128 0 -20.760
1 10 6500 19 336.99 0.109 0 -28.548
1 10 6500 19 420.76 0.109 0 -20.280
1 10 6500 19 345.82 0.117 0 -11.000
1 10 6500 19 342.90 0.108 0 -20.676
1 10 6500 19 419.85 0.130 0 -22.564
1 10 6500 19 412.89 0.113 0 -13.892
1 10 6500 19 216.23 0.115 0 -28.240
1 10 6500 19 303.31 0.111 1 -31.564
1 10 6500 19 389.74 0.132 0 -18.176
1 10 6500 19 326.27 0.115 0 -22.296
1 10 6500 19 325.37 0.128 0 -11.924
1 10 6500 19 389.96 0.123 0 -14.772
1 10 6500 19 350.56 0.116 0 -21.208
1 10 6500 19 394.57 0.131 0 -9.184
1 10 6500 19 413.60 0.110 0 -17.656
1 10 6500 19 356.95 0.113 0 -29.720
1 10 6500 19 367.99 0.120 0 -21.344
1 10 6500 19 321.52 0.123 0 -22.796
1 10 6500 19 364.63 0.116 0 -17.876
1 10 6500 19 346.11 0.123 0 -30.028
1 10 6500 19 421.38 0.127 0 -9.368
1 10 6500 19 378.64 0.119 0 -26.780
1 10 6500 19 307.76 0.116 0 -29.912
1 10 6500 19 376.39 0.118 0 -25.160
1 10 6500 19 365.09 0.109 0 -16.280
1 10 6500 19 407.06 0.113 0 -12.952
1 10 6500 19 392.23 0.122 0 -24.832
1 10 6500 19 354.93 0.114 0 -27.428
1 10 6500 19 369.10 0.124 0 -19.592
1 10 6500 19 392.21 0.108 0 -19.204
1 10 6500 19 460.90 0.121 0 -21.100
1 10 6500 19 368.78 0.127 0 -1.428
1 10 6500 19 417.38 0.118 0 -28.600
1 10 6500 19 328.75 0.115 0 -15.092
1 10 6500 19 383.85 0.115 0 -8.480
1 10 6500 19 406.15 0.111 0 -20.040
1 10 6500 19 255.62 0.110 0 -12.872
1 10 6500 19 486.18 0.108 0 -15.444
1 10 6500 19 320.43 0.109 0 -19.140
1 10 6500 19 501.82 0.109 0 -12.084
1 10 6500 19 337.02 0.109 0 -6.056
1 10 6500 19 382.53 0.123 0 -20.124
1 10 6500 19 325.01 0.110 0 -1.720
1 10 6500 19 370.29 0.136 0 -23.012
1 10 6500 19 430.03 0.146 0 -10.284
1 10 6500 19 299.37 0.129 1 -20.632
1 10 6500 19 365.23 0.109 0 -24.476
1 10 6500 19 326.68 0.110 0 -10.532
1 10 6500 19 369.95 0.123 0 -20.152
1 10 6500 19 395.00 0.111 0 -30.332
1 10 6500 19 399.30 0.114 0 -25.432
1 10 6500 19 369.59 0.116 0 -14.644
1 10 6500 19 348.70 0.115 0 -16.724
1 10 6500 19 348.68 0.107 0 -16.500
1 10 6500 19 454.28 0.121 0 -7.264
1 10 6500 19 380.95 0.111 0 -16.320
1 10 6500 19 306.80 0.108 1 -30.840
1 10 6500 19 314.55 0.107 0 -28.072
1 10 6500 19 306.31 0.113 1 -28.924
1 10 6500 19 167.25 0.113 0 -31.880
1 10 6500 19 372.36 0.123 0 -19.676
1 10 6500 19 346.54 0.112 0 -9.152
1 10 6500 19 344.40 0.115 0 -29.596
1 10 6500 19 315.91 0.113 0 -16.456
1 10 6500 19 458.29 0.109 0 -3.484
1 10 6500 19 253.88 0.114 0 -18.836
1 10 6500 19 293.35 0.117 0 -24.580
1 10 6500 19 454.93 0.116 0 -12.744
1 10 6500 19 217.03 0.112 0 -29.752
1 10 6500 19 316.49 0.107 0 -22.632
1 10 6500 19 403.94 0.109 0 -22.012
1 10 6500 19 401.24 0.120 0 -28.720
1 10 6500 19 253.15 0.106 0 -29.828
1 10 6500 19 410.10 0.113 0 -13.784
1 10 6500 19 422.62 0.106 0 -14.236
1 10 6500 19 366.53 0.120 0 -7.320
1 10 6500 19 414.60 0.119 0 -24.504
1 10 6500 19 392.43 0.117 0 -9.720
1 10 6500 19 389.20 0.110 0 -13.120
1 10 6500 20 444.50 0.125 0 -15.992
1 10 6500 20 395.37 0.141 0 -29.556
1 10 6500 20 188.16 0.118 0 -27.144
1 10 6500 20 363.73 0.108 0 -25.760
1 10 6500 20 340.69 0.108 0 -31.196
1 10 6500 20 223.44 0.112 0 -29.016
1 10 6500 20 226.74 0.117 0 -20.768
1 10 6500 20 299.36 0.118 0 -29.380
1 10 6500 20 248.63 0.127 0 -23.596
1 10 6500 20 399.48 0.116 0 -30.364
1 10 6500 20 460.16 0.107 0 -8.388
1 10 6500 20 381.36 0.106 0 -5.908
1 10 6500 20 286.98 0.113 0 -14.708
1 10 6500 20 349.21 0.120 0 -24.768
1 10 6500 20 464.73 0.114 0 -9.384
1 10 6500 20 436.91 0.109 0 -10.808
1 10 6500 20 264.97 0.115 0 -20.076
1 10 6500 20 386.89 0.122 0 -8.848
1 10 6500 20 199.15 0.119 0 -27.056
1 10 6500 20 322.72 0.120 0 -18.576
1 10 6500 20 397.10 0.118 0 -11.244
1 10 6500 20 307.14 0.108 1 -25.248
1 10 6500 20 350.24 0.114 0 -22.184
1 10 6500 20 312.28 0.118 0 -25.584
1 10 6500 20 265.34 0.112 0 -26.836
1 10 6500 20 311.03 0.121 0 -28.548
1 10 6500 20 360.09 0.110 0 -13.164
1 10 6500 20 342.25 0.117 0 -16.800
1 10 6500 20 406.26 0.121 0 -13.332
1 10 6500 20 446.26 0.110 0 -10.420
1 10 6500 20 299.03 0.110 1 -25.800
1 10 6500 20 424.05 0.107 0 -27.104
1 10 6500 20 330.10 0.111 0 -15.936
1 10 6500 20 340.31 0.111 0 -30.868
1 10 6500 20 300.49 0.112 0 -10.300
1 10 6500 20 412.54 0.104 0 -21.200
1 10 6500 20 363.09 0.118 0 -30.016
1 10 6500 20 368.21 0.118 0 -25.776
1 10 6500 20 409.21 0.109 0 -8.628
1 10 6500 20 344.10 0.110 0 -13.548
1 10 6500 20 403.69 0.111 0 -21.784
1 10 6500 20 323.38 0.128 0 -27.248
1 10 6500 20 311.53 0.118 0 -14.100
1 10 6500 20 287.92 0.119 0 -24.336
1 10 6500 20 319.00 0.118 0 -23.512
1 10 6500 20 298.62 0.142 0 -11.268
1 10 6500 20 239.31 0.106 0 -15.256
1 10 6500 20 303.60 0.119 0 -15.728
1 10 6500 20 296.68 0.122 0 -20.812
1 10 6500 20 230.09 0.110 1 -27.480
1 10 6500 20 270.10 0.108 0 -30.988
1 10 6500 20 397.28 0.112 0 -22.024
1 10 6500 20 425.33 0.119 0 -6.684
1 10 6500 20 363.94 0.117 0 -12.832
1 10 6500 20 258.30 0.118 0 -17.208
1 10 6500 20 392.57 0.111 0 -8.348
1 10 6500 20 290.46 0.110 0 -22.820
1 10 6500 20 452.35 0.108 0 -14.872
1 10 6500 20 331.01 0.115 0 -25.756
1 10 6500 20 386.50 0.115 0 -10.292
1 10 6500 20 385.07 0.111 0 -19.360
1 10 6500 20 334.82 0.109 1 -22.688
1 10 6500 20 394.17 0.109 0 -19.432
1 10 6500 20 223.90 0.135 0 -25.436
1 10 6500 20 340.61 0.121 0 -10.016
1 10 6500 20 351.51 0.118 0 -23.616
1 10 6500 20 437.05 0.110 0 -12.392
1 10 6500 20 268.50 0.110 0 -23.864
1 10 6500 20 421.81 0.109 0 -15.172
1 10 6500 20 256.15 0.108 0 -25.536
1 10 6500 20 280.34 0.126 0 -12.972
1 10 6500 20 347.91 0.107 0 -15.820
1 10 6500 20 406.36 0.115 0 -20.764
1 10 6500 20 371.90 0.107 0 -26.920
1 10 6500 20 207.67 0.107 1 -30.716
1 10 6500 20 337.59 0.111 0 -17.292
1 10 6500 20 348.70 0.108 1 -24.876
1 10 6500 20 412.15 0.109 0 -26.484
1 10 6500 20 365.67 0.117 0 -16.088
1 10 6500 20 327.05 0.123 0 -8.844
1 10 6500 20 313.94 0.106 0 -18.580
1 10 6500 20 335.52 0.122 0 -17.992
1 10 6500 20 381.54 0.133 0 -11.320
1 10 6500 20 153.99 0.111 0 -30.300
1 10 6500 20 376.41 0.118 0 -13.496
1 10 6500 20 289.21 0.106 0 -26.712
1 10 6500 20 320.13 0.109 0 -19.944
1 10 6500 20 466.58 0.117 0 -11.996
1 10 6500 20 212.91 0.107 0 -16.700
1 10 6500 20 381.25 0.118 1 -22.572
1 10 6500 20 451.19 0.141 0 -18.184
1 10 6500 20 397.34 0.108 0 -8.940
1 10 6500 20 264.35 0.117 1 -29.380
1 10 6500 20 272.89 0.112 0 -23.944
1 10 6500 20 398.25 0.108 0 -13.480
1 10 6500 20 409.44 0.110 0 -14.476
1 10 6500 20 356.91 0.116 0 -20.800
1 10 6500 20 391.35 0.110 0 -18.836
1 10 6500 20 391.43 0.117 0 -24.588
1 10 6500 20 365.76 0.116 0 -19.936
1 10 7000 1 551.18 0.123 0 72.264
1 10 7000 1 504.53 0.130 0 34.280
1 10 7000 1 594.68 0.120 0 54.476
1 10 7000 1 581.29 0.130 0 61.968
1 10 7000 1 615.33 0.128 0 54.252
1 10 7000 1 309.58 0.111 0 -22.200
1 10 7000 1 444.74 0.110 0 24.788
1 10 7000 1 499.44 0.109 0 41.512
1 10 7000 1 438.50 0.108 0 13.932
1 10 7000 1 536.77 0.111 0 46.712
1 10 7000 1 592.36 0.110 0 53.624
1 10 7000 1 430.12 0.118 0 -1.724
1 10 7000 1 566.07 0.111 0 46.384
1 10 7000 1 591.04 0.113 0 65.872
1 10 7000 1 581.80 0.108 0 49.704
1 10 7000 1 579.02 0.111 0 34.452
1 10 7000 1 567.58 0.109 0 51.968
1 10 7000 1 554.37 0.114 0 36.756
1 10 7000 1 551.46 0.128 0 26.156
1 10 7000 1 613.43 0.108 0 68.424
1 10 7000 1 618.60 0.127 0 72.360
1 10 7000 1 547.23 0.112 0 51.576
1 10 7000 1 449.94 0.109 0 42.388
1 10 7000 1 547.90 0.109 0 40.820
1 10 7000 1 543.28 0.105 0 37.852
1 10 7000 1 508.38 0.108 0 27.128
1 10 7000 1 549.69 0.132 0 30.028
1 10 7000 1 662.32 0.121 0 67.360
1 10 7000 1 613.79 0.154 0 63.400
1 10 7000 1 332.07 0.111 0 -24.744
1 10 7000 1 609.63 0.120 0 57.512
